Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 am,18.1,15.3,64,SW,17 9,30 16,1014.5,0.0,2024-12-17
6:00 am,17.9,15.2,67,SW,17 9,30 16,1013.9,0.0,2024-12-17
5:30 am,17.8,15.8,66,SW,13 7,26 14,1013.5,0.0,2024-12-17
5:00 am,17.8,15.7,65,SSW,13 7,20 11,1013.3,0.0,2024-12-17
4:30 am,17.9,15.8,65,SSW,13 7,22 12,1013.1,0.0,2024-12-17
4:00 am,17.9,14.6,64,SSW,19 10,33 18,1012.7,0.0,2024-12-17
3:30 am,17.6,15.4,65,SSW,13 7,22 12,1012.4,0.0,2024-12-17
3:00 am,17.7,15.1,64,SSW,15 8,24 13,1012.3,0.0,2024-12-17
2:30 am,17.9,15.1,66,SW,17 9,30 16,1012.1,0.0,2024-12-17
2:00 am,18.1,14.9,64,SW,19 10,32 17,1012.1,0.0,2024-12-17
1:30 am,18.4,15.4,61,SW,17 9,32 17,1011.8,0.0,2024-12-17
1:00 am,18.4,15.9,68,SSW,17 9,26 14,1011.8,0.0,2024-12-17
12:30 am,18.6,16.5,67,SSW,15 8,24 13,1011.5,0.0,2024-12-17
12:00 am,19.0,15.8,64,SSW,20 11,35 19,1011.1,0.0,2024-12-17
