Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,17.8,16.2,72,W,13 7,22 12,1009.8,1.0,2024-12-17
6:48 am,17.6,17.1,73,WSW,7 4,17 9,1008.9,1.0,2024-12-17
6:34 am,18.6,17.6,67,WSW,9 5,15 8,1009.1,0.0,2024-12-17
6:30 am,18.6,18.1,68,WSW,7 4,15 8,1008.4,0.0,2024-12-17
6:00 am,18.6,17.3,67,WSW,11 6,19 10,1008.7,0.0,2024-12-17
5:30 am,18.7,17.8,67,WSW,9 5,17 9,1008.0,0.0,2024-12-17
5:00 am,18.8,17.7,65,SSW,9 5,20 11,1007.2,0.0,2024-12-17
4:30 am,18.7,18.5,72,W,7 4,15 8,1006.8,0.0,2024-12-17
4:00 am,19.0,18.4,71,WSW,9 5,24 13,1006.3,0.0,2024-12-17
3:30 am,19.5,19.0,69,SW,9 5,26 14,1006.1,0.0,2024-12-17
3:00 am,19.6,20.1,75,SSW,6 3,13 7,1005.6,0.0,2024-12-17
2:30 am,19.7,21.2,73,CALM,0 0,7 4,1005.2,0.0,2024-12-17
2:00 am,19.6,20.6,72,SSW,2 1,7 4,1004.4,0.0,2024-12-17
1:30 am,19.8,20.2,68,SSW,4 2,11 6,1004.8,0.0,2024-12-17
1:00 am,19.8,19.8,68,SSW,6 3,9 5,1005.4,0.0,2024-12-17
12:30 am,19.7,19.9,70,SSE,6 3,11 6,1005.6,0.0,2024-12-17
12:00 am,19.5,18.8,72,SSE,11 6,17 9,1005.1,0.0,2024-12-17
