Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:00 am,16.7,14.2,69,NE,15 8,22 12,1012.4,–,2024-08-15
4:30 am,16.3,13.8,72,NE,15 8,26 14,1012.3,–,2024-08-15
4:00 am,16.4,13.9,70,NE,15 8,24 13,1012.1,–,2024-08-15
3:30 am,15.7,14.2,78,NE,11 6,15 8,1012.4,–,2024-08-15
3:00 am,14.8,13.4,84,NE,11 6,19 10,1012.7,6.0,2024-08-15
2:30 am,16.0,14.5,77,ENE,11 6,17 9,1012.9,–,2024-08-15
2:00 am,15.8,14.5,80,ENE,11 6,19 10,1013.2,–,2024-08-15
1:30 am,15.4,13.9,86,NE,13 7,20 11,1013.6,–,2024-08-15
1:00 am,15.2,14.9,89,ENE,7 4,13 7,1014.1,–,2024-08-15
12:30 am,14.9,14.0,92,E,11 6,19 10,1015.1,–,2024-08-15
12:00 am,15.1,14.1,89,E,11 6,13 7,1016.1,–,2024-08-15
