Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
4:00 pm,18.8,15.9,50,SW,13 7,28 15,1020.8,0.0,2023-04-29
3:30 pm,19.5,16.2,48,SW,15 8,24 13,1020.9,0.0,2023-04-29
3:00 pm,19.7,16.3,46,SW,15 8,26 14,1021.0,0.0,2023-04-29
2:30 pm,20.3,17.0,40,SSW,13 7,22 12,1021.1,0.0,2023-04-29
2:00 pm,19.9,17.0,37,S,9 5,19 10,1021.3,0.0,2023-04-29
1:30 pm,20.1,17.6,36,SSW,7 4,17 9,1021.7,0.0,2023-04-29
1:00 pm,19.7,16.6,39,SSW,11 6,19 10,1022.3,0.0,2023-04-29
12:30 pm,18.8,15.3,41,E,13 7,19 10,1022.9,0.0,2023-04-29
12:00 pm,19.5,17.2,41,N,7 4,13 7,1023.5,0.0,2023-04-29
11:30 am,18.9,16.7,44,NE,7 4,13 7,1024.0,0.0,2023-04-29
11:00 am,17.3,14.6,46,NNE,9 5,13 7,1024.6,0.0,2023-04-29
10:30 am,17.4,15.1,52,NE,9 5,15 8,1025.2,0.0,2023-04-29
10:00 am,15.8,13.6,53,E,7 4,13 7,1025.5,0.0,2023-04-29
9:30 am,15.2,13.0,55,E,7 4,13 7,1025.9,0.0,2023-04-29
9:00 am,13.9,11.7,59,E,7 4,13 7,1026.2,0.0,2023-04-29
8:30 am,12.4,10.5,68,SE,6 3,11 6,1026.2,0.0,2023-04-29
8:00 am,9.6,8.6,94,SE,4 2,7 4,1026.2,0.0,2023-04-29
7:30 am,6.7,5.9,97,CALM,0 0,0 0,1026.2,0.0,2023-04-29
7:00 am,5.8,4.7,96,CALM,0 0,4 2,1026.1,0.0,2023-04-29
6:30 am,5.5,4.4,96,CALM,0 0,0 0,1026.2,0.0,2023-04-29
6:00 am,5.5,4.3,95,CALM,0 0,0 0,1026.0,0.0,2023-04-29
5:30 am,5.9,4.8,95,CALM,0 0,0 0,1025.9,0.0,2023-04-29
5:00 am,6.0,4.9,95,CALM,0 0,0 0,1025.9,0.0,2023-04-29
4:30 am,6.3,5.3,94,CALM,0 0,0 0,1025.9,0.0,2023-04-29
4:00 am,6.3,5.3,94,CALM,0 0,0 0,1025.8,0.0,2023-04-29
3:30 am,6.4,5.4,93,CALM,0 0,0 0,1025.9,0.0,2023-04-29
3:00 am,6.5,5.5,93,CALM,0 0,0 0,1026.2,0.0,2023-04-29
2:30 am,7.0,6.1,93,CALM,0 0,0 0,1026.5,0.0,2023-04-29
2:00 am,7.2,6.3,92,CALM,0 0,0 0,1026.7,0.0,2023-04-29
1:30 am,7.3,6.4,91,CALM,0 0,0 0,1026.9,0.0,2023-04-29
1:00 am,7.5,6.5,89,CALM,0 0,0 0,1026.9,0.0,2023-04-29
12:30 am,8.3,7.5,89,CALM,0 0,0 0,1027.1,0.0,2023-04-29
12:00 am,8.4,7.5,86,CALM,0 0,0 0,1027.2,0.0,2023-04-29
