Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 am,11.7,9.8,76,SSE,7 4,9 5,1021.9,0.0,2023-11-03
6:00 am,12.6,10.4,72,ESE,9 5,15 8,1021.5,0.0,2023-11-03
5:30 am,12.6,10.6,76,ESE,9 5,15 8,1021.0,0.0,2023-11-03
5:00 am,12.3,10.3,79,SE,9 5,17 9,1021.0,0.0,2023-11-03
4:30 am,10.7,10.3,84,CALM,0 0,0 0,1020.8,0.0,2023-11-03
4:00 am,11.9,10.2,78,SE,7 4,9 5,1020.8,0.0,2023-11-03
3:30 am,10.9,9.3,83,SSE,6 3,11 6,1020.6,0.0,2023-11-03
3:00 am,11.2,10.1,76,WSW,2 1,7 4,1020.8,0.0,2023-11-03
2:30 am,10.6,8.7,76,SSE,6 3,7 4,1020.8,0.0,2023-11-03
2:00 am,11.3,10.1,72,SE,2 1,7 4,1021.0,0.0,2023-11-03
1:30 am,11.2,10.4,72,CALM,0 0,0 0,1021.2,0.0,2023-11-03
1:00 am,11.0,10.1,71,CALM,0 0,0 0,1021.4,0.0,2023-11-03
12:30 am,10.7,9.7,70,CALM,0 0,0 0,1021.5,0.0,2023-11-03
12:00 am,11.1,9.9,65,CALM,0 0,0 0,1021.7,0.0,2023-11-03
