Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,16.1,14.1,68,S,11 6,19 10,1016.5,0.0,2023-02-28
11:00 pm,16.2,14.6,68,S,9 5,17 9,1016.3,0.0,2023-02-28
10:30 pm,16.4,14.4,67,SSE,11 6,19 10,1016.2,0.0,2023-02-28
10:00 pm,16.7,13.7,68,S,17 9,28 15,1016.1,0.0,2023-02-28
9:30 pm,17.0,14.7,66,SSE,13 7,30 16,1015.9,0.0,2023-02-28
9:00 pm,17.3,15.4,64,SSE,11 6,22 12,1015.3,0.0,2023-02-28
8:30 pm,17.5,14.9,59,S,13 7,22 12,1014.7,0.0,2023-02-28
8:00 pm,17.5,15.7,59,S,9 5,19 10,1014.3,0.0,2023-02-28
7:30 pm,17.6,14.0,61,S,19 10,30 16,1013.8,0.0,2023-02-28
7:00 pm,19.6,17.2,54,S,13 7,26 14,1013.1,0.0,2023-02-28
