Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,14.9,12.4,50,NE,7 4,9 5,1016.9,0.0,2023-04-04
5:00 am,15.0,12.5,50,NE,7 4,11 6,1016.6,0.0,2023-04-04
4:30 am,15.5,13.0,49,NE,7 4,11 6,1016.4,0.0,2023-04-04
4:00 am,15.9,13.0,47,NE,9 5,11 6,1016.1,0.0,2023-04-04
3:30 am,16.2,13.2,45,NE,9 5,13 7,1016.0,0.0,2023-04-04
3:00 am,16.8,13.7,42,NE,9 5,13 7,1016.0,0.0,2023-04-04
2:30 am,17.4,14.3,40,ENE,9 5,15 8,1016.1,0.0,2023-04-04
2:00 am,18.3,14.7,36,ENE,11 6,17 9,1016.3,0.0,2023-04-04
1:30 am,18.0,14.6,39,ENE,11 6,17 9,1016.3,0.0,2023-04-04
1:00 am,18.0,14.3,40,ENE,13 7,19 10,1016.3,0.0,2023-04-04
12:30 am,17.6,14.4,43,ENE,11 6,15 8,1016.5,0.0,2023-04-04
12:00 am,17.9,15.2,44,ENE,9 5,15 8,1016.4,0.0,2023-04-04
