Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,12.2,12.0,80,CALM,0 0,0 0,1025.4,0.0,2025-04-07
11:00 pm,12.3,12.0,79,CALM,0 0,0 0,1025.5,0.0,2025-04-07
10:30 pm,13.3,12.7,75,ESE,2 1,7 4,1025.7,0.0,2025-04-07
10:00 pm,14.3,13.4,71,SE,4 2,7 4,1025.8,0.0,2025-04-07
9:30 pm,15.1,13.8,68,SE,6 3,9 5,1026.1,0.0,2025-04-07
9:00 pm,15.1,13.8,68,SE,6 3,11 6,1026.0,0.0,2025-04-07
8:30 pm,15.5,13.7,68,SE,9 5,13 7,1025.6,0.0,2025-04-07
8:00 pm,15.8,14.4,67,SE,7 4,13 7,1025.5,0.0,2025-04-07
7:30 pm,16.3,14.6,65,SSE,9 5,15 8,1025.3,0.0,2025-04-07
7:00 pm,16.8,15.1,63,S,9 5,17 9,1025.1,0.0,2025-04-07
6:30 pm,17.4,15.2,59,S,11 6,17 9,1024.7,0.0,2025-04-07
6:00 pm,17.9,15.6,61,SSW,13 7,22 12,1024.5,0.0,2025-04-07
5:30 pm,18.7,15.8,56,SW,15 8,24 13,1024.2,0.0,2025-04-07
5:00 pm,19.6,17.1,48,SSW,11 6,19 10,1024.0,0.0,2025-04-07
4:30 pm,20.1,17.2,46,SW,13 7,20 11,1024.1,0.0,2025-04-07
4:00 pm,20.2,16.9,46,SW,15 8,22 12,1024.1,0.0,2025-04-07
3:30 pm,21.0,17.9,46,WSW,15 8,20 11,1024.1,0.0,2025-04-07
3:00 pm,21.3,18.4,43,SW,13 7,19 10,1024.0,0.0,2025-04-07
2:30 pm,21.0,17.5,45,SW,17 9,28 15,1024.0,0.0,2025-04-07
2:00 pm,21.6,18.5,44,WSW,15 8,24 13,1024.2,0.0,2025-04-07
1:30 pm,21.6,18.5,44,WSW,15 8,26 14,1024.5,0.0,2025-04-07
1:00 pm,21.5,18.9,46,WSW,13 7,22 12,1024.7,0.0,2025-04-07
12:30 pm,20.4,17.4,49,SW,15 8,24 13,1025.0,0.0,2025-04-07
12:00 pm,20.3,18.1,50,SW,11 6,20 11,1025.2,0.0,2025-04-07
11:30 am,19.9,17.7,51,SW,11 6,19 10,1025.4,0.0,2025-04-07
11:00 am,19.0,16.1,55,SW,15 8,22 12,1025.4,0.0,2025-04-07
10:30 am,19.1,17.6,52,SSW,7 4,11 6,1025.7,0.0,2025-04-07
10:00 am,18.7,17.2,51,SW,6 3,13 7,1025.6,0.0,2025-04-07
9:30 am,18.2,16.1,52,S,9 5,15 8,1025.5,0.0,2025-04-07
9:00 am,17.8,16.2,55,S,7 4,15 8,1025.3,0.0,2025-04-07
8:30 am,17.4,15.9,58,S,7 4,17 9,1025.0,0.0,2025-04-07
8:00 am,16.9,15.5,59,S,6 3,11 6,1024.7,0.0,2025-04-07
7:30 am,16.1,15.5,69,SSE,4 2,7 4,1024.5,0.0,2025-04-07
7:00 am,15.0,14.1,75,SE,6 3,7 4,1024.1,0.0,2025-04-07
6:30 am,14.6,13.7,78,SSE,6 3,9 5,1023.7,0.0,2025-04-07
6:00 am,15.2,14.6,79,S,6 3,9 5,1023.3,0.0,2025-04-07
5:30 am,15.6,15.1,79,SSE,6 3,9 5,1023.0,0.0,2025-04-07
5:00 am,15.2,15.0,80,SSE,4 2,7 4,1022.8,0.0,2025-04-07
4:30 am,14.8,14.9,80,SE,2 1,6 3,1022.6,0.0,2025-04-07
4:00 am,14.1,14.5,82,CALM,0 0,0 0,1022.3,0.0,2025-04-07
3:30 am,14.0,13.0,79,ESE,6 3,7 4,1022.1,0.0,2025-04-07
3:00 am,13.6,12.7,82,SE,6 3,7 4,1022.0,0.0,2025-04-07
2:30 am,14.5,13.6,78,SE,6 3,7 4,1022.1,0.0,2025-04-07
2:00 am,15.0,14.0,77,SE,7 4,9 5,1022.1,0.0,2025-04-07
1:30 am,15.0,14.1,79,SE,7 4,11 6,1022.1,0.0,2025-04-07
1:00 am,15.1,14.4,79,SE,6 3,7 4,1022.2,0.0,2025-04-07
12:30 am,16.1,15.8,74,SE,4 2,7 4,1022.3,0.0,2025-04-07
12:00 am,16.4,15.8,74,SSE,6 3,9 5,1022.3,0.0,2025-04-07
