Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,8.5,1.1,64,W,30 16,–,1016.3,0.2,2023-06-30
5:30 am,8.8,1.1,63,W,32 17,–,1016.0,0.2,2023-06-30
5:00 am,8.8,1.1,63,W,32 17,–,1015.9,0.2,2023-06-30
4:30 am,8.4,1.8,63,W,26 14,–,1015.7,0.2,2023-06-30
4:00 am,8.3,3.0,65,WNW,19 10,–,1015.8,0.2,2023-06-30
3:30 am,8.0,2.5,64,WNW,20 11,–,1015.9,0.2,2023-06-30
3:00 am,8.0,3.0,64,WNW,17 9,–,1016.1,0.2,2023-06-30
2:30 am,8.2,2.7,64,W,20 11,–,1016.1,0.2,2023-06-30
2:00 am,8.1,2.7,63,WNW,19 10,–,1016.0,0.2,2023-06-30
1:30 am,7.9,2.0,64,WNW,22 12,–,1016.1,0.2,2023-06-30
1:00 am,7.9,3.7,65,WNW,13 7,–,1016.4,0.2,2023-06-30
12:30 am,7.6,2.6,64,WNW,17 9,–,1016.8,0.2,2023-06-30
12:00 am,7.8,2.8,64,WNW,17 9,–,1016.8,0.2,2023-06-30
