Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:33 pm,12.8,13.0,95,SW,2 1,9 5,1010.5,18.4,2024-08-15
11:30 pm,12.8,12.6,94,SSW,4 2,9 5,1010.5,18.4,2024-08-15
11:14 pm,12.9,11.4,94,WSW,11 6,19 10,1010.7,18.0,2024-08-15
11:05 pm,13.0,11.1,93,WSW,13 7,20 11,1011.2,17.4,2024-08-15
11:00 pm,13.0,10.8,94,WSW,15 8,24 13,1011.0,17.4,2024-08-15
10:30 pm,13.6,11.2,94,W,17 9,33 18,1011.1,15.4,2024-08-15
10:10 pm,14.9,12.7,90,NW,17 9,39 21,1010.9,11.6,2024-08-15
10:08 pm,15.0,12.8,90,NW,17 9,26 14,1010.5,11.0,2024-08-15
10:00 pm,15.3,12.7,87,NNW,19 10,33 18,1009.9,10.4,2024-08-15
9:44 pm,14.9,13.5,90,N,13 7,24 13,1009.6,8.4,2024-08-15
9:30 pm,15.2,14.6,89,NNE,9 5,15 8,1009.4,6.8,2024-08-15
9:05 pm,15.5,14.7,85,WNW,9 5,17 9,1008.9,5.6,2024-08-15
9:00 pm,15.8,15.4,84,SW,7 4,17 9,1009.1,5.4,2024-08-15
8:47 pm,15.1,15.1,90,SSE,6 3,7 4,1009.5,5.0,2024-08-15
8:30 pm,15.0,14.9,90,S,6 3,11 6,1008.7,3.6,2024-08-15
8:25 pm,15.6,15.2,85,S,7 4,13 7,1008.5,3.6,2024-08-15
8:16 pm,15.2,14.6,89,SSW,9 5,13 7,1008.0,3.2,2024-08-15
8:08 pm,15.5,14.8,86,S,9 5,15 8,1007.8,3.0,2024-08-15
8:00 pm,16.2,15.4,81,SSW,9 5,15 8,1008.2,0.8,2024-08-15
7:30 pm,18.3,17.3,62,S,7 4,13 7,1007.4,0.0,2024-08-15
7:13 pm,18.6,17.5,60,SSE,7 4,13 7,1006.7,0.0,2024-08-15
7:01 pm,19.3,17.7,56,SE,9 5,17 9,1006.7,0.0,2024-08-15
7:00 pm,19.3,17.4,57,SE,11 6,20 11,1006.7,0.0,2024-08-15
6:39 pm,21.1,18.1,47,NW,15 8,32 17,1006.9,0.0,2024-08-15
6:30 pm,21.8,19.1,44,NE,13 7,20 11,1006.1,0.0,2024-08-15
6:00 pm,22.2,19.8,42,NNE,11 6,17 9,1006.2,0.0,2024-08-15
