Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,8.3,7.9,99,CALM,0 0,0 0,1018.2,0.0,2024-02-25
6:30 am,9.4,8.1,99,N,6 3,7 4,1017.7,0.0,2024-02-25
6:00 am,9.3,7.8,99,E,7 4,9 5,1017.5,0.0,2024-02-25
5:30 am,10.0,8.7,99,ESE,7 4,9 5,1017.7,0.0,2024-02-25
5:00 am,10.3,9.6,99,ESE,4 2,9 5,1017.5,0.0,2024-02-25
4:30 am,9.9,9.7,94,CALM,0 0,0 0,1017.5,0.0,2024-02-25
4:00 am,11.6,11.2,89,ENE,2 1,7 4,1017.8,0.0,2024-02-25
3:30 am,13.2,12.3,85,NE,6 3,7 4,1018.2,0.0,2024-02-25
3:00 am,13.5,12.4,83,E,7 4,9 5,1018.4,0.0,2024-02-25
2:30 am,14.6,13.0,81,ESE,11 6,15 8,1018.5,0.0,2024-02-25
2:00 am,14.7,14.2,84,SE,6 3,9 5,1018.7,0.0,2024-02-25
1:30 am,14.9,13.8,82,ESE,9 5,13 7,1019.0,0.0,2024-02-25
1:00 am,15.2,15.0,80,ESE,4 2,9 5,1019.4,0.0,2024-02-25
12:30 am,15.2,14.0,79,ESE,9 5,13 7,1019.5,0.0,2024-02-25
12:00 am,15.3,13.3,78,E,13 7,19 10,1019.8,0.0,2024-02-25
