Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,20.4,20.8,78,S,9 5,17 9,1010.7,0.0,2025-01-11
11:00 pm,20.8,21.3,77,SSW,9 5,13 7,1010.8,0.0,2025-01-11
10:30 pm,21.2,21.2,73,S,11 6,19 10,1011.1,0.0,2025-01-11
10:00 pm,21.3,22.0,72,SSW,7 4,19 10,1011.1,0.0,2025-01-11
9:30 pm,21.7,21.6,70,SSW,11 6,22 12,1010.9,0.0,2025-01-11
9:00 pm,22.0,21.4,67,SSW,13 7,26 14,1010.9,0.0,2025-01-11
8:30 pm,22.1,22.0,69,SSW,11 6,22 12,1010.8,0.0,2025-01-11
8:00 pm,22.2,22.7,70,SSW,9 5,15 8,1010.5,0.0,2025-01-11
7:30 pm,22.9,22.4,65,SW,13 7,19 10,1010.4,0.0,2025-01-11
7:00 pm,23.5,23.0,62,SSW,13 7,20 11,1010.1,0.0,2025-01-11
6:30 pm,24.2,22.4,58,SSW,19 10,30 16,1010.1,0.0,2025-01-11
6:00 pm,25.2,24.2,55,SSW,15 8,24 13,1010.1,0.0,2025-01-11
5:30 pm,25.4,23.6,54,SSW,19 10,30 16,1010.2,0.0,2025-01-11
5:00 pm,25.3,23.5,56,SW,20 11,33 18,1010.5,0.0,2025-01-11
4:30 pm,25.6,23.8,55,SSW,20 11,32 17,1010.6,0.0,2025-01-11
