Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 am,15.9,13.7,65,ESE,11 6,17 9,1020.5,0.0,2024-03-04
6:00 am,15.7,13.9,66,E,9 5,19 10,1020.3,0.0,2024-03-04
5:30 am,16.2,13.3,65,E,15 8,26 14,1020.1,0.0,2024-03-04
5:00 am,16.4,13.2,66,E,17 9,28 15,1020.0,0.0,2024-03-04
4:30 am,16.3,14.0,68,E,13 7,22 12,1020.2,0.0,2024-03-04
4:00 am,16.5,13.5,69,ESE,17 9,28 15,1020.4,0.0,2024-03-04
3:30 am,16.4,14.7,72,ESE,11 6,20 11,1020.4,0.0,2024-03-04
3:00 am,16.0,14.4,75,ESE,11 6,19 10,1020.7,0.0,2024-03-04
2:30 am,16.0,14.2,78,ESE,13 7,20 11,1020.9,0.0,2024-03-04
2:00 am,15.7,14.7,80,S,9 5,17 9,1021.2,0.0,2024-03-04
1:30 am,16.1,14.0,79,SE,15 8,22 12,1021.1,0.0,2024-03-04
1:00 am,15.9,15.0,80,S,9 5,15 8,1021.5,0.0,2024-03-04
12:30 am,15.8,15.2,80,SSW,7 4,13 7,1021.5,0.0,2024-03-04
12:00 am,15.9,15.3,79,S,7 4,13 7,1021.5,0.0,2024-03-04
