Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,13.6,12.7,83,SSW,6 3,9 5,1029.3,0.2,2024-07-07
5:30 am,13.8,13.8,84,SW,2 1,9 5,1029.4,0.2,2024-07-07
5:00 am,13.7,13.3,85,SW,4 2,7 4,1029.3,0.2,2024-07-07
4:30 am,13.9,13.5,84,SW,4 2,9 5,1029.3,0.2,2024-07-07
4:00 am,14.3,14.2,86,SSW,4 2,9 5,1029.3,0.2,2024-07-07
3:30 am,14.6,14.0,83,SW,6 3,11 6,1029.2,0.2,2024-07-07
3:00 am,15.5,15.0,80,S,6 3,11 6,1029.4,0.2,2024-07-07
2:30 am,15.6,15.0,80,S,7 4,15 8,1029.4,0.2,2024-07-07
2:00 am,14.8,14.5,81,SSW,4 2,9 5,1029.6,0.2,2024-07-07
1:30 am,14.9,14.2,80,SSW,6 3,11 6,1029.7,0.2,2024-07-07
1:00 am,15.7,15.2,79,S,6 3,9 5,1030.1,0.2,2024-07-07
12:30 am,16.1,15.6,77,SSW,6 3,11 6,1030.1,0.2,2024-07-07
12:00 am,16.3,15.6,76,S,7 4,17 9,1030.3,0.2,2024-07-07
