Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 pm,9.9,6.8,84,ESE,13 7,15 8,1031.5,0.0,2024-07-07
5:30 pm,10.1,7.7,82,ESE,9 5,11 6,1031.5,0.0,2024-07-07
5:00 pm,10.7,7.5,78,E,13 7,15 8,1031.2,0.0,2024-07-07
4:30 pm,11.0,8.7,78,ESE,9 5,13 7,1031.5,0.0,2024-07-07
4:00 pm,12.0,8.9,73,NE,13 7,17 9,1031.7,0.0,2024-07-07
3:30 pm,12.0,9.0,76,NNE,13 7,19 10,1030.4,0.0,2024-07-07
3:00 pm,11.8,9.7,78,ESE,9 5,13 7,1032.0,0.0,2024-07-07
2:30 pm,11.5,9.0,80,ESE,11 6,15 8,1032.2,0.0,2024-07-07
2:00 pm,11.3,8.8,80,ESE,11 6,13 7,1032.7,0.0,2024-07-07
1:46 pm,11.3,8.4,80,SE,13 7,17 9,1032.7,0.0,2024-07-07
1:30 pm,11.5,8.7,81,SE,13 7,17 9,1032.7,0.0,2024-07-07
1:00 pm,10.7,8.7,88,SE,9 5,13 7,1033.2,0.0,2024-07-07
12:41 pm,10.6,8.4,93,SSE,11 6,13 7,1033.8,0.0,2024-07-07
12:30 pm,10.3,7.8,87,SE,11 6,17 9,1034.2,0.0,2024-07-07
12:28 pm,10.4,8.4,89,SE,9 5,17 9,1034.2,0.0,2024-07-07
12:07 pm,11.3,8.5,74,N,11 6,13 7,1034.7,0.0,2024-07-07
12:00 pm,11.8,9.4,73,NNE,9 5,13 7,1034.9,0.0,2024-07-07
11:30 am,12.0,9.2,72,E,11 6,17 9,1035.3,0.0,2024-07-07
11:00 am,10.9,8.3,72,ESE,9 5,15 8,1035.9,0.0,2024-07-07
10:30 am,10.2,9.0,67,CALM,0 0,0 0,1036.1,0.0,2024-07-07
10:00 am,9.3,6.7,71,SSW,7 4,9 5,1036.3,0.0,2024-07-07
9:30 am,8.2,5.5,72,SE,7 4,11 6,1036.5,0.0,2024-07-07
9:00 am,6.6,4.0,79,NE,6 3,7 4,1036.9,0.0,2024-07-07
8:30 am,4.7,1.9,89,NW,7 4,9 5,1036.9,0.0,2024-07-07
8:00 am,2.9,0.6,99,N,4 2,7 4,1036.9,0.0,2024-07-07
7:30 am,2.3,-0.6,96,NNW,6 3,7 4,1036.8,0.0,2024-07-07
7:00 am,2.1,-0.7,99,SSW,6 3,9 5,1036.5,0.0,2024-07-07
6:30 am,0.5,-1.5,97,CALM,0 0,0 0,1036.7,0.0,2024-07-07
6:00 am,0.7,-2.3,99,N,6 3,9 5,1036.4,0.0,2024-07-07
5:30 am,0.0,-3.4,97,N,7 4,7 4,1036.2,0.0,2024-07-07
5:00 am,1.6,-0.2,96,CALM,0 0,0 0,1036.2,0.0,2024-07-07
4:30 am,2.7,-1.3,86,NNW,11 6,11 6,1036.2,0.0,2024-07-07
4:00 am,4.2,1.3,83,NNW,6 3,11 6,1036.3,0.0,2024-07-07
3:30 am,4.7,3.0,80,CALM,0 0,0 0,1036.5,0.0,2024-07-07
3:00 am,5.9,3.2,79,S,6 3,7 4,1036.9,0.0,2024-07-07
2:30 am,7.1,4.4,74,SE,6 3,11 6,1037.3,0.0,2024-07-07
2:00 am,6.8,3.9,75,SE,7 4,9 5,1037.7,0.0,2024-07-07
1:30 am,6.8,3.5,74,SSE,9 5,13 7,1037.9,0.0,2024-07-07
1:00 am,7.2,3.1,72,S,13 7,17 9,1038.2,0.0,2024-07-07
12:30 am,7.5,2.6,69,S,17 9,19 10,1038.5,0.0,2024-07-07
12:00 am,7.4,3.3,69,S,13 7,13 7,1038.5,0.0,2024-07-07
