Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,23.0,19.3,34,E,15 8,28 15,1015.0,0.0,2023-12-18
11:00 pm,24.0,19.4,31,ESE,19 10,35 19,1015.0,0.0,2023-12-18
10:30 pm,24.7,21.1,28,SE,13 7,24 13,1014.9,0.0,2023-12-18
10:00 pm,25.4,21.3,26,ESE,15 8,30 16,1014.6,0.0,2023-12-18
9:30 pm,26.0,23.0,24,SE,9 5,17 9,1014.6,0.0,2023-12-18
9:00 pm,26.3,22.7,22,SE,11 6,22 12,1014.4,0.0,2023-12-18
8:30 pm,26.5,23.7,22,SSE,7 4,17 9,1014.5,0.0,2023-12-18
8:00 pm,26.9,24.3,23,SE,7 4,15 8,1014.3,0.0,2023-12-18
7:30 pm,28.0,24.9,21,SE,9 5,17 9,1014.0,0.0,2023-12-18
7:00 pm,28.7,25.5,22,ESE,11 6,24 13,1013.7,0.0,2023-12-18
6:30 pm,29.5,26.4,22,ESE,11 6,20 11,1013.3,0.0,2023-12-18
6:00 pm,30.4,27.5,20,ESE,9 5,19 10,1013.1,0.0,2023-12-18
5:30 pm,30.5,26.9,20,SE,13 7,22 12,1012.8,0.0,2023-12-18
5:00 pm,30.8,27.8,21,ESE,11 6,19 10,1012.6,0.0,2023-12-18
4:30 pm,30.7,27.8,22,SE,11 6,24 13,1012.6,0.0,2023-12-18
