Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:55 pm,15.2,14.5,87,SE,9 5,13 7,1013.8,0.0,2023-03-10
11:30 pm,16.2,15.4,87,S,11 6,11 6,1014.2,0.0,2023-03-10
11:00 pm,16.5,16.1,85,SE,9 5,9 5,1013.8,0.0,2023-03-10
10:30 pm,16.9,16.9,84,SSW,7 4,9 5,1013.8,0.0,2023-03-10
10:00 pm,17.7,17.9,80,NE,6 3,13 7,1014.2,0.0,2023-03-10
9:30 pm,18.1,15.8,78,E,19 10,26 14,1014.0,0.0,2023-03-10
9:00 pm,18.7,15.9,75,E,22 12,32 17,1013.8,0.0,2023-03-10
8:30 pm,19.4,16.5,71,E,22 12,28 15,1013.5,0.0,2023-03-10
8:00 pm,19.5,16.6,58,ENE,17 9,20 11,1013.0,0.0,2023-03-10
7:30 pm,21.3,18.5,30,WSW,7 4,9 5,1012.5,0.0,2023-03-10
