Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 pm,23.6,21.7,44,SW,11 6,17 9,1014.0,0.0,2023-03-13
6:00 pm,23.3,21.5,45,SW,11 6,19 10,1014.1,0.0,2023-03-13
5:30 pm,23.4,20.6,43,SW,15 8,20 11,1014.3,0.0,2023-03-13
5:00 pm,24.8,21.4,37,SW,17 9,24 13,1014.3,0.0,2023-03-13
4:30 pm,24.6,22.8,42,SSW,11 6,22 12,1014.2,0.0,2023-03-13
4:00 pm,24.2,21.4,41,SW,15 8,24 13,1014.4,0.0,2023-03-13
3:30 pm,26.6,26.2,41,SW,6 3,9 5,1014.5,0.0,2023-03-13
3:00 pm,26.0,25.2,44,WSW,9 5,15 8,1014.8,0.0,2023-03-13
2:30 pm,24.2,23.1,43,S,7 4,13 7,1015.5,0.0,2023-03-13
2:00 pm,23.5,21.9,47,WSW,11 6,15 8,1015.9,0.0,2023-03-13
1:30 pm,22.7,21.4,53,SW,11 6,19 10,1016.4,0.0,2023-03-13
1:00 pm,22.5,20.7,52,WSW,13 7,20 11,1016.6,0.0,2023-03-13
12:30 pm,22.2,19.9,52,WSW,15 8,24 13,1016.9,0.0,2023-03-13
12:00 pm,23.0,21.3,52,WSW,13 7,22 12,1017.4,0.0,2023-03-13
11:30 am,21.8,20.4,50,WSW,9 5,17 9,1017.4,0.0,2023-03-13
11:00 am,21.7,20.7,48,NW,6 3,11 6,1017.4,0.0,2023-03-13
10:30 am,20.9,19.7,51,SSW,7 4,11 6,1017.4,0.0,2023-03-13
10:00 am,20.4,19.5,54,WNW,6 3,9 5,1017.4,0.0,2023-03-13
9:30 am,19.0,19.4,60,CALM,0 0,0 0,1017.2,0.0,2023-03-13
9:00 am,17.2,17.1,66,WSW,2 1,7 4,1017.5,0.0,2023-03-13
8:30 am,15.9,16.6,79,CALM,0 0,0 0,1017.2,0.0,2023-03-13
8:00 am,13.0,13.2,86,CALM,0 0,9 5,1017.2,0.0,2023-03-13
7:30 am,11.7,11.6,86,CALM,0 0,7 4,1016.9,0.0,2023-03-13
7:00 am,11.8,11.3,86,E,2 1,6 3,1016.7,0.0,2023-03-13
6:30 am,12.2,12.1,84,CALM,0 0,0 0,1016.7,0.0,2023-03-13
6:00 am,12.3,11.3,88,S,6 3,9 5,1016.7,0.0,2023-03-13
5:30 am,12.1,12.3,90,CALM,0 0,0 0,1016.6,0.0,2023-03-13
5:00 am,12.5,12.7,88,CALM,0 0,0 0,1016.3,0.0,2023-03-13
4:30 am,12.8,13.0,86,CALM,0 0,0 0,1016.5,0.0,2023-03-13
4:00 am,13.3,13.6,85,CALM,0 0,0 0,1016.4,0.0,2023-03-13
3:30 am,13.9,13.3,80,N,4 2,7 4,1016.4,0.0,2023-03-13
3:00 am,14.0,13.5,80,NNE,4 2,7 4,1016.9,0.0,2023-03-13
2:30 am,14.6,14.8,76,CALM,0 0,6 3,1017.4,0.0,2023-03-13
2:00 am,15.2,15.1,75,ESE,2 1,7 4,1017.1,0.0,2023-03-13
1:30 am,16.0,15.9,71,E,2 1,9 5,1016.9,0.0,2023-03-13
1:00 am,16.3,14.8,69,ESE,9 5,20 11,1017.1,0.0,2023-03-13
12:30 am,15.8,14.3,71,SSE,9 5,15 8,1017.5,0.0,2023-03-13
12:00 am,15.4,14.0,74,S,9 5,15 8,1018.0,0.0,2023-03-13
