Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,1.3,-0.6,95,CALM,0 0,6 3,1033.7,0.2,2024-07-03
5:00 am,1.5,-0.3,98,CALM,0 0,4 2,1033.6,0.2,2024-07-03
4:30 am,2.2,0.1,97,ESE,2 1,7 4,1033.5,0.2,2024-07-03
4:00 am,2.5,-0.3,95,ESE,6 3,7 4,1033.6,0.2,2024-07-03
3:30 am,2.2,0.5,97,CALM,0 0,0 0,1033.7,0.2,2024-07-03
3:00 am,2.9,0.5,95,E,4 2,6 3,1033.5,0.2,2024-07-03
2:30 am,2.3,0.5,94,CALM,0 0,0 0,1033.5,0.2,2024-07-03
2:00 am,3.1,1.5,94,CALM,0 0,0 0,1033.5,0.2,2024-07-03
1:30 am,3.6,2.0,93,CALM,0 0,0 0,1033.6,0.2,2024-07-03
1:00 am,4.0,2.1,93,E,2 1,6 3,1033.5,0.2,2024-07-03
12:30 am,3.9,2.3,92,CALM,0 0,0 0,1033.4,0.2,2024-07-03
12:00 am,4.0,2.5,93,CALM,0 0,0 0,1033.5,0.2,2024-07-03
