Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:47 pm,10.4,9.8,81,CALM,0 0,0 0,1022.7,0.0,2025-05-13
11:30 pm,10.9,10.3,79,CALM,0 0,0 0,1022.7,0.0,2025-05-13
11:00 pm,11.8,10.0,74,ESE,6 3,6 3,1022.7,0.0,2025-05-13
10:30 pm,11.8,10.9,76,ESE,2 1,7 4,1022.9,0.0,2025-05-13
10:00 pm,11.5,10.9,77,CALM,0 0,0 0,1023.0,0.0,2025-05-13
9:58 pm,11.3,10.7,76,CALM,0 0,0 0,1023.0,0.0,2025-05-13
9:38 pm,11.9,11.3,74,CALM,0 0,0 0,1023.0,0.0,2025-05-13
9:30 pm,12.1,11.5,73,CALM,0 0,0 0,1023.0,0.0,2025-05-13
9:00 pm,13.0,12.5,70,CALM,0 0,0 0,1022.9,0.0,2025-05-13
8:30 pm,13.7,13.2,67,CALM,0 0,0 0,1022.9,0.0,2025-05-13
8:00 pm,14.1,13.5,64,CALM,0 0,0 0,1022.9,0.0,2025-05-13
7:30 pm,15.5,14.2,60,SE,4 2,7 4,1023.0,0.0,2025-05-13
7:00 pm,15.8,15.5,63,CALM,0 0,0 0,1022.8,0.0,2025-05-13
6:30 pm,17.0,16.4,54,CALM,0 0,6 3,1022.6,0.0,2025-05-13
6:00 pm,17.7,17.0,49,CALM,0 0,0 0,1022.4,0.0,2025-05-13
