Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,11.1,9.2,78,SE,7 4,11 6,1021.4,5.0,2024-04-09
5:00 am,9.8,8.0,83,SSE,6 3,9 5,1021.2,5.0,2024-04-09
4:30 am,9.1,8.5,89,CALM,0 0,0 0,1021.1,5.0,2024-04-09
4:00 am,9.6,9.0,86,CALM,0 0,0 0,1020.7,5.0,2024-04-09
3:30 am,9.4,8.8,87,CALM,0 0,0 0,1020.5,5.0,2024-04-09
3:00 am,10.4,9.8,81,CALM,0 0,0 0,1020.4,5.0,2024-04-09
2:30 am,10.4,9.9,84,CALM,0 0,0 0,1020.4,5.0,2024-04-09
2:00 am,11.4,9.7,77,SSW,6 3,7 4,1020.5,5.0,2024-04-09
1:30 am,12.3,10.6,73,SSW,6 3,9 5,1020.5,5.0,2024-04-09
1:00 am,12.1,10.5,76,SSE,6 3,7 4,1020.3,5.0,2024-04-09
12:30 am,12.2,10.5,74,SSE,6 3,7 4,1020.1,5.0,2024-04-09
12:00 am,12.0,10.8,76,S,4 2,7 4,1020.1,5.0,2024-04-09
