Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,20.3,15.8,40,N,19 10,37 20,1005.3,0.0,2025-09-15
11:00 pm,21.0,15.6,38,N,24 13,43 23,1005.3,0.0,2025-09-15
10:41 pm,21.6,15.3,36,N,28 15,48 26,1004.8,0.0,2025-09-15
10:30 pm,21.7,16.1,35,N,24 13,39 21,1004.8,0.0,2025-09-15
10:00 pm,22.5,17.6,32,N,20 11,33 18,1005.0,0.0,2025-09-15
9:30 pm,21.2,18.1,36,NNE,11 6,20 11,1005.0,0.0,2025-09-15
9:00 pm,20.8,17.5,39,NNE,13 7,20 11,1005.2,0.0,2025-09-15
8:30 pm,21.1,17.1,39,N,17 9,30 16,1005.2,0.0,2025-09-15
8:00 pm,21.1,16.7,39,N,19 10,30 16,1005.5,0.0,2025-09-15
7:30 pm,21.4,17.5,39,N,17 9,32 17,1005.5,0.0,2025-09-15
7:00 pm,21.4,17.1,39,N,19 10,32 17,1005.4,0.0,2025-09-15
6:30 pm,21.9,17.0,38,N,22 12,39 21,1005.7,0.0,2025-09-15
