Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,14.5,7.3,52,N,32 17,57 31,996.0,–,2025-10-08
6:30 am,14.0,7.2,55,N,30 16,48 26,996.1,–,2025-10-08
6:15 am,13.9,7.5,56,N,28 15,56 30,996.5,–,2025-10-08
6:00 am,13.9,8.0,58,N,26 14,43 23,996.7,–,2025-10-08
5:34 am,13.7,7.2,61,N,30 16,48 26,996.7,–,2025-10-08
5:30 am,13.8,6.8,60,N,32 17,48 26,997.0,–,2025-10-08
5:28 am,13.9,7.7,60,N,28 15,48 26,997.0,–,2025-10-08
5:00 am,13.8,8.7,60,N,22 12,37 20,997.0,–,2025-10-08
4:30 am,13.8,10.4,59,N,13 7,28 15,997.3,–,2025-10-08
4:00 am,13.5,9.0,60,N,19 10,32 17,997.4,–,2025-10-08
3:30 am,13.3,9.1,61,N,17 9,26 14,997.6,–,2025-10-08
3:00 am,13.6,9.0,59,N,19 10,30 16,997.9,–,2025-10-08
2:30 am,13.5,8.1,62,N,24 13,33 18,998.7,–,2025-10-08
2:00 am,13.6,8.6,62,N,22 12,32 17,999.2,–,2025-10-08
1:30 am,13.7,10.2,58,N,13 7,22 12,998.9,–,2025-10-08
1:00 am,14.1,8.5,55,N,24 13,43 23,998.9,–,2025-10-08
12:51 am,14.2,7.8,54,N,28 15,44 24,998.9,–,2025-10-08
12:30 am,13.7,8.6,60,NNW,22 12,48 26,999.0,–,2025-10-08
12:08 am,14.2,8.7,58,N,24 13,46 25,999.1,–,2025-10-08
12:04 am,14.3,9.7,56,N,19 10,44 24,999.1,–,2025-10-08
12:00 am,14.0,10.5,56,N,13 7,20 11,999.0,–,2025-10-08
