Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,17.5,14.1,47,E,13 7,24 13,1027.5,0.0,2024-09-14
11:00 pm,18.1,15.0,44,ESE,11 6,24 13,1027.5,0.0,2024-09-14
10:30 pm,18.7,15.7,43,ESE,11 6,22 12,1027.4,0.0,2024-09-14
10:00 pm,19.3,15.9,42,ESE,13 7,24 13,1027.2,0.0,2024-09-14
9:30 pm,19.5,16.9,42,ESE,9 5,20 11,1027.1,0.0,2024-09-14
9:00 pm,19.9,17.3,40,SE,9 5,19 10,1027.1,0.0,2024-09-14
8:30 pm,20.4,17.9,40,SE,9 5,17 9,1026.9,0.0,2024-09-14
8:00 pm,21.0,17.7,39,ESE,13 7,24 13,1026.6,0.0,2024-09-14
7:30 pm,21.6,18.7,37,ESE,11 6,24 13,1026.2,0.0,2024-09-14
7:00 pm,21.7,18.9,34,ESE,9 5,20 11,1025.8,0.0,2024-09-14
6:30 pm,22.1,19.5,35,ESE,9 5,20 11,1025.5,0.0,2024-09-14
6:00 pm,22.8,20.1,33,E,9 5,17 9,1025.2,0.0,2024-09-14
5:30 pm,23.7,20.7,32,E,11 6,20 11,1025.0,0.0,2024-09-14
5:00 pm,24.5,21.3,32,E,13 7,20 11,1024.9,0.0,2024-09-14
4:30 pm,24.9,22.1,32,E,11 6,22 12,1024.6,0.0,2024-09-14
