Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 pm,20.1,17.8,58,SW,15 8,35 19,1011.7,0.6,2024-09-28
5:30 pm,20.1,17.1,59,SW,19 10,39 21,1011.8,0.6,2024-09-28
5:00 pm,20.6,17.4,57,SW,20 11,39 21,1011.8,0.6,2024-09-28
4:30 pm,20.9,18.6,56,SSW,15 8,35 19,1011.8,0.6,2024-09-28
4:00 pm,20.9,17.9,57,SSW,19 10,37 20,1012.0,0.6,2024-09-28
3:30 pm,21.0,19.3,58,SSW,13 7,35 19,1012.0,0.6,2024-09-28
3:00 pm,20.5,18.1,60,SSW,17 9,39 21,1012.2,0.6,2024-09-28
2:30 pm,21.1,19.1,59,SSW,15 8,39 21,1012.3,0.6,2024-09-28
2:00 pm,21.1,18.7,59,SSW,17 9,37 20,1012.4,0.6,2024-09-28
1:30 pm,21.2,18.8,58,SSW,17 9,32 17,1012.8,0.6,2024-09-28
1:00 pm,21.2,19.5,58,SSW,13 7,35 19,1013.2,0.6,2024-09-28
12:30 pm,20.6,18.9,60,SSW,13 7,32 17,1013.5,0.6,2024-09-28
12:00 pm,20.6,19.0,61,SSW,13 7,43 23,1013.8,0.6,2024-09-28
11:30 am,20.1,18.1,62,SSW,15 8,30 16,1014.3,0.6,2024-09-28
11:00 am,20.1,19.0,69,SW,13 7,30 16,1014.7,0.6,2024-09-28
10:30 am,18.6,18.0,78,SW,11 6,26 14,1015.2,0.6,2024-09-28
10:00 am,19.3,18.4,70,SW,11 6,22 12,1015.5,0.0,2024-09-28
9:30 am,18.6,16.0,71,WSW,19 10,32 17,1015.8,0.0,2024-09-28
9:00 am,17.6,15.3,74,WSW,17 9,28 15,1015.9,8.0,2024-09-28
8:30 am,17.3,15.8,77,WSW,13 7,30 16,1016.0,8.0,2024-09-28
8:00 am,16.6,14.6,78,WSW,15 8,28 15,1016.3,8.0,2024-09-28
7:30 am,16.1,14.2,82,WSW,15 8,30 16,1016.3,8.0,2024-09-28
7:00 am,15.5,14.0,85,WSW,13 7,26 14,1016.2,8.0,2024-09-28
6:30 am,15.3,13.7,85,WSW,13 7,20 11,1016.2,8.0,2024-09-28
6:00 am,14.6,13.5,91,W,11 6,24 13,1016.1,8.0,2024-09-28
5:30 am,14.3,12.9,94,W,13 7,24 13,1016.2,7.8,2024-09-28
5:00 am,14.7,13.8,93,WSW,11 6,22 12,1016.0,5.4,2024-09-28
4:30 am,15.4,14.8,88,WSW,9 5,19 10,1015.8,2.0,2024-09-28
4:00 am,16.4,15.2,79,SW,11 6,28 15,1015.5,1.0,2024-09-28
3:30 am,16.4,15.7,75,SW,7 4,13 7,1015.5,0.8,2024-09-28
3:00 am,16.4,15.8,74,SW,6 3,15 8,1015.5,0.8,2024-09-28
2:30 am,16.9,15.8,72,SW,9 5,20 11,1015.6,0.8,2024-09-28
2:00 am,17.0,15.8,71,SW,9 5,19 10,1016.0,0.8,2024-09-28
1:30 am,16.8,16.1,73,SW,7 4,19 10,1016.2,0.8,2024-09-28
1:00 am,16.8,16.1,73,SW,7 4,17 9,1016.4,0.8,2024-09-28
12:30 am,16.8,16.1,74,SW,7 4,15 8,1016.7,0.8,2024-09-28
12:00 am,16.8,16.1,74,SW,7 4,19 10,1016.8,0.8,2024-09-28
