Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 pm,17.7,13.4,49,S,19 10,32 17,1018.2,0.0,2023-11-16
6:00 pm,18.8,14.5,46,S,19 10,28 15,1017.8,0.0,2023-11-16
5:30 pm,19.7,15.6,42,S,17 9,28 15,1017.6,0.0,2023-11-16
5:00 pm,19.8,16.0,40,S,15 8,28 15,1017.7,0.0,2023-11-16
4:30 pm,20.1,16.0,36,SE,15 8,28 15,1017.4,0.0,2023-11-16
4:00 pm,20.9,16.6,36,S,17 9,32 17,1017.4,0.0,2023-11-16
3:30 pm,20.9,16.6,36,SSE,17 9,30 16,1017.4,0.0,2023-11-16
3:00 pm,21.2,17.4,36,SSE,15 8,26 14,1017.4,0.0,2023-11-16
2:30 pm,21.0,16.7,36,SSE,17 9,26 14,1017.5,0.0,2023-11-16
2:00 pm,20.5,16.5,40,S,17 9,30 16,1017.5,0.0,2023-11-16
1:30 pm,20.2,16.9,41,SSE,13 7,24 13,1017.5,0.0,2023-11-16
1:00 pm,19.8,16.0,45,SSE,17 9,30 16,1017.9,0.0,2023-11-16
12:30 pm,19.3,15.8,50,SSE,17 9,30 16,1018.3,0.0,2023-11-16
12:00 pm,19.3,16.0,48,SE,15 8,32 17,1018.5,0.0,2023-11-16
11:30 am,17.9,14.2,52,S,17 9,30 16,1018.3,0.0,2023-11-16
11:00 am,18.9,15.4,51,SE,17 9,30 16,1018.1,0.0,2023-11-16
10:30 am,18.5,15.2,50,SSE,15 8,28 15,1017.7,0.0,2023-11-16
10:00 am,18.1,15.0,54,SE,15 8,26 14,1017.4,0.0,2023-11-16
9:30 am,17.3,13.0,54,SE,20 11,35 19,1017.4,0.0,2023-11-16
9:00 am,16.4,12.8,59,SE,17 9,30 16,1017.4,0.0,2023-11-16
8:30 am,16.6,14.2,60,SE,11 6,22 12,1017.3,0.0,2023-11-16
8:00 am,15.7,12.6,63,SE,15 8,24 13,1017.1,0.0,2023-11-16
7:30 am,15.1,13.0,70,SE,11 6,20 11,1016.9,0.0,2023-11-16
7:00 am,14.2,12.7,72,SSE,7 4,13 7,1016.4,0.0,2023-11-16
6:30 am,14.0,11.8,73,SE,11 6,19 10,1015.9,0.0,2023-11-16
6:00 am,13.9,12.1,75,SSE,9 5,15 8,1015.8,0.0,2023-11-16
5:30 am,14.0,12.2,75,SE,9 5,13 7,1015.4,0.0,2023-11-16
5:00 am,14.0,12.1,73,SSE,9 5,17 9,1015.2,0.0,2023-11-16
4:30 am,14.1,13.2,73,ESE,4 2,13 7,1014.4,0.0,2023-11-16
4:00 am,14.1,12.5,71,S,7 4,13 7,1014.6,0.0,2023-11-16
3:30 am,13.8,12.3,71,SSW,6 3,9 5,1014.3,0.0,2023-11-16
3:00 am,13.7,12.9,69,SSE,2 1,9 5,1014.2,0.0,2023-11-16
2:30 am,13.9,12.3,67,SE,6 3,11 6,1013.9,0.0,2023-11-16
2:00 am,13.4,11.8,70,SSE,6 3,13 7,1014.7,0.0,2023-11-16
1:30 am,13.6,11.4,69,SSE,9 5,15 8,1015.0,0.0,2023-11-16
1:00 am,13.3,11.2,71,SSE,9 5,13 7,1015.2,0.0,2023-11-16
12:30 am,13.4,11.3,71,SE,9 5,17 9,1014.8,0.0,2023-11-16
12:00 am,13.2,11.0,70,SSE,9 5,15 8,1014.8,0.0,2023-11-16
