Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 am,5.8,4.6,93,CALM,0 0,0 0,1033.3,0.2,2023-10-26
6:00 am,5.5,4.1,89,CALM,0 0,0 0,1032.8,0.2,2023-10-26
5:30 am,6.2,5.0,90,CALM,0 0,0 0,1032.5,0.2,2023-10-26
5:00 am,6.2,4.8,83,CALM,0 0,0 0,1032.2,0.2,2023-10-26
4:30 am,6.3,3.9,86,ESE,6 3,7 4,1032.0,0.2,2023-10-26
4:00 am,5.4,3.2,88,SSE,4 2,7 4,1031.9,0.2,2023-10-26
3:30 am,6.7,4.2,83,ESE,6 3,6 3,1031.7,0.2,2023-10-26
3:00 am,6.9,4.6,85,SSE,6 3,7 4,1031.9,0.2,2023-10-26
2:30 am,6.8,4.3,80,ESE,6 3,9 5,1031.7,0.2,2023-10-26
2:00 am,7.2,4.5,79,SE,7 4,11 6,1031.9,0.2,2023-10-26
1:30 am,7.5,4.9,79,SSE,7 4,11 6,1032.1,0.2,2023-10-26
1:00 am,6.6,4.0,80,SSE,6 3,7 4,1032.0,0.0,2023-10-26
12:30 am,7.8,5.0,73,SE,7 4,9 5,1032.1,0.0,2023-10-26
12:00 am,6.9,5.2,71,CALM,0 0,0 0,1031.9,0.0,2023-10-26
