Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 am,19.9,20.3,58,CALM,0 0,0 0,1006.3,0.0,2025-01-12
6:00 am,20.7,19.4,55,NNE,9 5,13 7,1005.9,0.0,2025-01-12
5:30 am,20.4,19.7,51,SE,4 2,7 4,1006.4,0.0,2025-01-12
5:00 am,19.7,19.9,55,CALM,0 0,2 1,1006.2,0.0,2025-01-12
4:30 am,19.4,18.3,55,S,6 3,7 4,1006.2,0.0,2025-01-12
4:00 am,20.0,19.6,57,S,4 2,7 4,1006.4,0.0,2025-01-12
3:30 am,20.4,20.0,60,S,6 3,9 5,1006.6,0.0,2025-01-12
3:00 am,20.0,19.5,63,W,7 4,11 6,1006.7,0.0,2025-01-12
2:30 am,19.5,19.7,56,CALM,0 0,0 0,1006.6,0.0,2025-01-12
2:00 am,20.4,19.5,53,WSW,6 3,9 5,1006.8,0.0,2025-01-12
1:30 am,20.7,19.8,55,NNW,7 4,9 5,1007.1,0.0,2025-01-12
1:00 am,22.0,20.6,49,SSW,9 5,11 6,1007.3,0.0,2025-01-12
12:30 am,22.1,20.1,47,SSW,11 6,17 9,1007.7,0.0,2025-01-12
12:00 am,22.1,20.6,48,SW,9 5,15 8,1007.9,0.0,2025-01-12
