Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,14.2,13.2,57,CALM,0 0,0 0,1026.1,0.0,2024-05-18
11:00 pm,15.1,14.1,53,CALM,0 0,0 0,1026.2,0.0,2024-05-18
10:30 pm,16.3,14.9,49,ESE,2 1,13 7,1026.4,0.0,2024-05-18
10:00 pm,17.2,15.9,47,SE,2 1,6 3,1026.4,0.0,2024-05-18
9:30 pm,17.7,16.6,44,CALM,0 0,6 3,1026.1,0.0,2024-05-18
9:00 pm,18.3,16.5,43,ENE,4 2,9 5,1026.2,0.0,2024-05-18
8:30 pm,19.1,17.6,40,E,2 1,7 4,1026.1,0.0,2024-05-18
8:00 pm,19.2,17.1,41,E,6 3,9 5,1026.1,0.0,2024-05-18
7:30 pm,19.6,17.8,40,ESE,4 2,9 5,1026.1,0.0,2024-05-18
7:00 pm,19.3,18.3,41,CALM,0 0,0 0,1025.8,0.0,2024-05-18
6:30 pm,19.6,18.7,41,CALM,0 0,0 0,1025.7,0.0,2024-05-18
6:00 pm,21.0,20.0,36,CALM,0 0,0 0,1025.7,0.0,2024-05-18
5:30 pm,23.4,21.9,30,E,2 1,7 4,1025.5,0.0,2024-05-18
5:00 pm,25.1,22.6,27,E,7 4,15 8,1025.2,0.0,2024-05-18
4:30 pm,26.1,23.6,25,E,7 4,11 6,1025.1,0.0,2024-05-18
