Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,19.4,20.1,81,S,7 4,17 9,1013.0,0.0,2024-11-14
11:00 pm,19.7,20.1,81,S,9 5,17 9,1013.1,0.0,2024-11-14
10:30 pm,19.7,20.8,82,S,6 3,13 7,1013.0,0.0,2024-11-14
10:00 pm,20.2,20.6,79,S,9 5,17 9,1013.2,0.0,2024-11-14
9:30 pm,20.2,20.7,80,SSW,9 5,15 8,1013.2,0.0,2024-11-14
9:00 pm,20.4,20.2,80,SSW,13 7,24 13,1013.1,0.0,2024-11-14
8:30 pm,20.4,19.7,78,SW,15 8,28 15,1012.7,0.0,2024-11-14
8:00 pm,20.8,20.5,76,SSW,13 7,24 13,1012.4,0.0,2024-11-14
7:30 pm,21.4,21.1,73,S,13 7,20 11,1012.3,0.0,2024-11-14
7:00 pm,22.2,21.8,69,S,13 7,20 11,1011.8,0.0,2024-11-14
6:30 pm,23.1,21.4,63,SSE,19 10,26 14,1011.5,0.0,2024-11-14
6:00 pm,23.9,22.1,59,S,19 10,28 15,1011.2,0.0,2024-11-14
5:30 pm,24.9,24.1,58,SW,15 8,24 13,1011.2,0.0,2024-11-14
5:00 pm,25.5,24.2,55,SSW,17 9,26 14,1011.2,0.0,2024-11-14
4:30 pm,25.4,24.1,55,SSW,17 9,28 15,1011.0,0.0,2024-11-14
