Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,17.1,18.4,100,ENE,6 3,7 4,1017.7,31.0,2023-11-24
11:00 pm,17.1,18.2,100,ENE,7 4,7 4,1018.0,31.0,2023-11-24
10:30 pm,17.3,19.8,100,CALM,0 0,0 0,1018.2,30.8,2023-11-24
10:00 pm,17.3,19.8,100,CALM,0 0,0 0,1018.2,30.6,2023-11-24
9:30 pm,17.3,19.8,100,CALM,0 0,0 0,1018.1,30.4,2023-11-24
9:00 pm,17.3,19.8,100,CALM,0 0,0 0,1018.1,30.4,2023-11-24
8:34 pm,17.4,18.2,100,N,9 5,13 7,1018.0,30.4,2023-11-24
8:33 pm,17.4,18.2,100,N,9 5,13 7,1018.0,30.4,2023-11-24
8:30 pm,17.3,17.7,100,N,11 6,13 7,1018.0,30.4,2023-11-24
8:00 pm,17.3,18.0,99,NNE,9 5,11 6,1018.1,20.8,2023-11-24
7:37 pm,17.6,18.4,99,W,9 5,11 6,1017.8,11.2,2023-11-24
7:30 pm,17.6,18.1,99,W,11 6,15 8,1017.8,6.0,2023-11-24
7:14 pm,18.0,18.1,91,N,11 6,15 8,1017.7,2.0,2023-11-24
