Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,9.6,6.8,60,ESE,6 3,9 5,1014.3,0.6,2023-10-01
11:00 pm,9.9,7.0,61,NNE,7 4,11 6,1013.9,0.6,2023-10-01
10:30 pm,10.7,7.4,56,SSW,9 5,15 8,1013.3,0.6,2023-10-01
10:00 pm,10.7,8.1,60,S,6 3,11 6,1012.6,0.6,2023-10-01
9:30 pm,11.5,7.6,57,SW,13 7,20 11,1011.7,0.6,2023-10-01
9:00 pm,11.8,9.0,56,E,7 4,13 7,1011.2,0.6,2023-10-01
8:30 pm,12.0,5.6,54,SW,26 14,43 23,1009.8,0.6,2023-10-01
8:19 pm,12.2,5.3,52,WSW,28 15,52 28,1009.4,0.6,2023-10-01
8:00 pm,12.0,7.2,53,SW,17 9,37 20,1009.1,0.6,2023-10-01
7:44 pm,12.3,6.6,52,SW,22 12,46 25,1008.7,0.6,2023-10-01
7:30 pm,12.3,7.5,52,WSW,17 9,41 22,1008.3,0.6,2023-10-01
