Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,14.1,9.9,56,SSW,17 9,28 15,1023.3,1.8,2023-10-02
11:00 pm,14.0,10.2,57,SSW,15 8,26 14,1023.2,1.8,2023-10-02
10:30 pm,14.4,10.6,56,SW,15 8,32 17,1023.0,1.8,2023-10-02
10:00 pm,14.3,10.1,56,SW,17 9,26 14,1023.0,1.8,2023-10-02
9:30 pm,14.2,10.3,55,SW,15 8,30 16,1022.9,1.8,2023-10-02
9:00 pm,14.4,10.7,58,SW,15 8,24 13,1022.6,1.8,2023-10-02
8:30 pm,14.0,10.9,63,SW,13 7,24 13,1022.1,1.8,2023-10-02
8:00 pm,14.7,11.3,55,SW,13 7,28 15,1021.8,1.8,2023-10-02
7:30 pm,14.4,11.0,56,SW,13 7,20 11,1021.2,1.8,2023-10-02
7:00 pm,14.6,10.6,53,SW,15 8,24 13,1020.8,1.8,2023-10-02
6:30 pm,14.4,9.6,51,SW,19 10,32 17,1020.7,1.8,2023-10-02
6:00 pm,14.4,9.9,57,SW,19 10,28 15,1020.5,1.8,2023-10-02
5:30 pm,15.0,10.4,54,SW,19 10,32 17,1020.1,1.8,2023-10-02
5:00 pm,15.6,10.8,49,SW,19 10,33 18,1019.8,1.8,2023-10-02
4:30 pm,15.9,9.5,43,SW,26 14,44 24,1019.5,1.8,2023-10-02
4:00 pm,16.4,11.4,45,SW,20 11,43 23,1019.0,1.8,2023-10-02
3:30 pm,16.8,11.3,49,SW,24 13,39 21,1018.7,1.8,2023-10-02
3:00 pm,16.4,10.9,50,SW,24 13,39 21,1018.3,1.8,2023-10-02
2:30 pm,16.5,11.6,53,SW,22 12,41 22,1018.0,1.8,2023-10-02
2:00 pm,15.4,11.0,59,SW,20 11,39 21,1018.0,1.8,2023-10-02
1:30 pm,15.4,11.5,64,WSW,19 10,32 17,1017.8,1.6,2023-10-02
1:00 pm,13.3,9.6,81,SW,20 11,41 22,1017.9,1.4,2023-10-02
12:30 pm,16.7,11.1,48,WSW,24 13,39 21,1017.4,0.6,2023-10-02
12:03 pm,16.3,10.0,50,SW,28 15,46 25,1017.3,0.6,2023-10-02
12:00 pm,16.5,11.0,49,SW,24 13,41 22,1017.2,0.6,2023-10-02
11:30 am,16.0,10.2,52,SW,26 14,46 25,1017.1,0.6,2023-10-02
11:00 am,15.5,11.6,67,SW,20 11,41 22,1016.9,0.6,2023-10-02
10:30 am,16.1,11.3,49,WSW,20 11,43 23,1016.5,0.4,2023-10-02
10:00 am,16.0,10.3,47,SW,24 13,44 24,1016.5,0.4,2023-10-02
9:30 am,15.0,11.1,66,WSW,19 10,35 19,1016.1,0.4,2023-10-02
9:00 am,16.0,10.3,48,WSW,24 13,44 24,1015.7,6.2,2023-10-02
8:30 am,13.4,7.7,63,WSW,26 14,41 22,1015.3,6.2,2023-10-02
8:00 am,15.3,9.6,56,SW,26 14,46 25,1014.6,6.2,2023-10-02
7:55 am,14.8,8.7,57,SW,28 15,46 25,1014.6,6.2,2023-10-02
7:30 am,15.1,10.2,58,SW,22 12,43 23,1014.1,6.2,2023-10-02
7:00 am,15.0,9.7,51,WSW,22 12,35 19,1013.7,6.2,2023-10-02
6:30 am,14.7,10.5,55,WSW,17 9,30 16,1013.1,6.2,2023-10-02
6:00 am,14.8,10.1,56,WSW,20 11,32 17,1012.7,6.2,2023-10-02
5:30 am,15.0,9.9,54,WSW,22 12,39 21,1012.1,6.2,2023-10-02
5:00 am,15.2,10.9,58,WSW,19 10,35 19,1011.4,6.2,2023-10-02
4:30 am,14.0,10.8,76,WSW,17 9,28 15,1011.1,6.2,2023-10-02
4:00 am,14.1,10.6,77,SW,19 10,32 17,1010.8,6.2,2023-10-02
3:41 am,14.5,9.4,77,SW,28 15,48 26,1010.5,6.2,2023-10-02
3:30 am,15.3,12.0,75,SW,19 10,30 16,1010.2,6.2,2023-10-02
3:00 am,15.2,12.7,82,WSW,17 9,33 18,1009.9,6.0,2023-10-02
2:30 am,15.0,10.9,80,WSW,24 13,43 23,1009.6,5.8,2023-10-02
2:00 am,15.3,11.0,80,WSW,26 14,48 26,1009.3,5.8,2023-10-02
1:30 am,16.0,14.2,84,WSW,15 8,28 15,1008.9,5.8,2023-10-02
1:00 am,15.4,14.4,95,WSW,13 7,28 15,1009.2,5.8,2023-10-02
12:30 am,15.2,13.7,93,W,15 8,32 17,1009.3,4.8,2023-10-02
12:00 am,15.9,13.5,88,W,19 10,37 20,1009.4,4.4,2023-10-02
