Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,10.1,6.1,80,NNW,17 9,20 11,998.2,0.8,2023-06-08
11:00 pm,10.1,7.4,82,NNW,11 6,17 9,999.0,0.8,2023-06-08
10:30 pm,10.1,8.2,84,NE,7 4,15 8,999.2,0.8,2023-06-08
10:00 pm,10.2,7.2,85,NNW,13 7,20 11,999.3,0.8,2023-06-08
9:30 pm,10.1,7.6,88,NW,11 6,13 7,999.9,0.8,2023-06-08
9:00 pm,10.4,9.6,86,SE,2 1,7 4,1000.3,0.8,2023-06-08
8:30 pm,10.6,9.5,86,WSW,4 2,9 5,999.8,0.8,2023-06-08
8:00 pm,11.0,9.0,85,NNW,9 5,17 9,1000.3,0.8,2023-06-08
7:30 pm,11.5,9.2,84,NNW,11 6,17 9,1001.0,0.8,2023-06-08
7:00 pm,11.8,9.4,81,N,11 6,15 8,1001.2,0.8,2023-06-08
6:30 pm,11.9,9.2,82,NW,13 7,19 10,1001.3,0.8,2023-06-08
