Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,17.1,18.3,99,NNW,6 3,11 6,1017.9,0.0,2023-10-07
11:00 pm,16.8,18.9,97,CALM,0 0,0 0,1018.2,0.0,2023-10-07
10:30 pm,17.0,19.2,96,CALM,0 0,0 0,1018.5,0.0,2023-10-07
10:00 pm,17.2,19.4,95,CALM,0 0,0 0,1018.7,0.0,2023-10-07
9:30 pm,17.8,20.2,95,CALM,0 0,0 0,1018.9,0.0,2023-10-07
9:00 pm,18.2,20.6,93,CALM,0 0,0 0,1019.0,0.0,2023-10-07
8:30 pm,18.6,21.0,91,CALM,0 0,0 0,1019.0,0.0,2023-10-07
8:00 pm,19.2,21.0,89,W,4 2,7 4,1018.7,0.0,2023-10-07
7:30 pm,19.2,21.7,88,CALM,0 0,0 0,1018.6,0.0,2023-10-07
7:00 pm,20.0,22.4,83,CALM,0 0,6 3,1018.3,0.0,2023-10-07
6:30 pm,21.0,22.3,78,WSW,6 3,11 6,1018.2,0.0,2023-10-07
6:00 pm,21.9,23.5,73,WSW,4 2,9 5,1017.8,0.0,2023-10-07
5:30 pm,22.4,23.2,69,W,7 4,9 5,1017.5,0.0,2023-10-07
5:00 pm,23.4,23.8,64,WSW,9 5,15 8,1017.3,0.0,2023-10-07
4:30 pm,24.9,25.4,60,WSW,9 5,15 8,1017.1,0.0,2023-10-07
