Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:28 am,11.9,8.4,94,W,20 11,35 19,1012.1,1.0,2024-08-17
5:25 am,12.0,8.7,93,W,19 10,35 19,1012.0,1.0,2024-08-17
5:00 am,11.9,8.6,93,W,19 10,30 16,1011.9,1.0,2024-08-17
4:30 am,11.9,8.5,91,W,19 10,32 17,1011.7,1.0,2024-08-17
4:00 am,12.0,9.1,93,W,17 9,26 14,1011.6,1.0,2024-08-17
3:58 am,12.0,9.1,93,W,17 9,26 14,1011.6,1.0,2024-08-17
3:34 am,12.1,8.8,93,W,19 10,30 16,1011.6,0.6,2024-08-17
3:30 am,12.2,8.9,92,W,19 10,30 16,1011.6,0.6,2024-08-17
3:16 am,12.1,8.8,92,W,19 10,30 16,1011.7,0.6,2024-08-17
3:01 am,12.1,8.5,91,W,20 11,43 23,1011.7,0.6,2024-08-17
3:00 am,12.1,8.8,92,WSW,19 10,43 23,1011.8,0.6,2024-08-17
2:46 am,12.2,10.1,93,W,13 7,22 12,1011.8,0.4,2024-08-17
2:30 am,12.0,8.4,92,W,20 11,32 17,1011.8,0.4,2024-08-17
2:24 am,12.3,9.4,92,W,17 9,32 17,1011.9,0.4,2024-08-17
2:00 am,12.4,9.4,90,W,17 9,26 14,1011.9,0.4,2024-08-17
1:30 am,12.4,9.0,89,W,19 10,35 19,1012.1,0.4,2024-08-17
1:00 am,12.0,9.7,90,W,13 7,20 11,1012.1,0.4,2024-08-17
12:30 am,12.2,8.8,89,W,19 10,26 14,1012.0,0.4,2024-08-17
12:00 am,12.2,9.6,90,W,15 8,22 12,1012.0,0.4,2024-08-17
