Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,24.2,24.8,46,CALM,0 0,0 0,1009.6,0.0,2024-02-12
11:00 pm,24.7,24.9,41,CALM,0 0,0 0,1009.7,0.0,2024-02-12
10:30 pm,25.3,25.7,41,CALM,0 0,0 0,1010.0,0.0,2024-02-12
10:00 pm,27.0,26.4,32,SSW,2 1,6 3,1009.8,0.0,2024-02-12
9:30 pm,28.4,26.8,28,S,6 3,7 4,1009.8,0.0,2024-02-12
9:00 pm,28.9,27.2,26,SSW,6 3,9 5,1009.6,0.0,2024-02-12
8:30 pm,30.5,28.8,24,S,6 3,7 4,1009.4,0.0,2024-02-12
8:00 pm,32.5,30.0,20,S,9 5,15 8,1009.4,0.0,2024-02-12
7:30 pm,34.1,31.9,22,SSW,11 6,17 9,1009.2,0.0,2024-02-12
7:00 pm,35.5,32.9,18,SW,11 6,15 8,1009.2,0.0,2024-02-12
