Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 pm,12.2,10.1,64,N,6 3,9 5,1025.3,0.0,2024-04-27
5:30 pm,14.9,12.5,52,N,7 4,7 4,1025.1,0.0,2024-04-27
5:00 pm,17.6,16.6,45,CALM,0 0,0 0,1025.0,0.0,2024-04-27
4:30 pm,18.9,16.7,44,NW,7 4,11 6,1025.0,0.0,2024-04-27
4:00 pm,19.1,17.1,43,NW,6 3,13 7,1024.9,0.0,2024-04-27
3:30 pm,19.0,16.4,43,NNW,9 5,11 6,1025.0,0.0,2024-04-27
3:00 pm,18.7,16.1,44,WNW,9 5,15 8,1025.0,0.0,2024-04-27
2:30 pm,19.0,16.6,46,NW,9 5,13 7,1025.1,0.0,2024-04-27
2:00 pm,18.5,16.7,50,NW,7 4,13 7,1025.3,0.0,2024-04-27
1:30 pm,17.8,16.1,51,NW,6 3,11 6,1025.6,0.0,2024-04-27
1:00 pm,17.0,14.6,58,SW,11 6,15 8,1026.1,0.0,2024-04-27
12:30 pm,17.2,15.6,57,W,7 4,11 6,1026.8,0.0,2024-04-27
12:00 pm,15.9,14.4,62,ENE,6 3,9 5,1027.4,0.0,2024-04-27
11:30 am,14.1,12.5,67,W,6 3,15 8,1028.0,0.0,2024-04-27
11:15 am,13.7,12.0,70,WNW,7 4,11 6,1028.2,0.0,2024-04-27
11:00 am,13.5,12.4,72,WNW,4 2,11 6,1028.3,0.0,2024-04-27
10:30 am,11.6,9.7,77,WNW,7 4,9 5,1028.6,0.0,2024-04-27
10:00 am,10.5,8.9,84,WNW,6 3,7 4,1028.8,0.0,2024-04-27
9:30 am,9.8,7.9,87,SSE,7 4,9 5,1028.9,0.0,2024-04-27
9:00 am,8.9,7.0,91,SSE,7 4,9 5,1028.8,0.0,2024-04-27
8:30 am,8.1,5.8,95,SSE,9 5,11 6,1028.5,0.0,2024-04-27
8:00 am,6.7,4.6,99,SSE,7 4,9 5,1028.4,0.0,2024-04-27
7:52 am,6.5,4.3,99,SE,7 4,11 6,1028.3,0.0,2024-04-27
7:30 am,6.0,3.4,99,SSE,9 5,13 7,1028.0,0.0,2024-04-27
7:22 am,6.1,3.9,99,SSE,7 4,9 5,1027.9,0.0,2024-04-27
7:00 am,6.1,3.5,99,SSE,9 5,11 6,1027.8,0.0,2024-04-27
6:35 am,6.2,3.6,99,SE,9 5,11 6,1027.3,0.0,2024-04-27
6:30 am,6.1,3.5,99,SE,9 5,11 6,1027.3,0.0,2024-04-27
6:21 am,6.1,3.9,99,SE,7 4,11 6,1027.2,0.0,2024-04-27
6:00 am,6.4,3.8,99,SE,9 5,13 7,1027.0,0.0,2024-04-27
5:51 am,6.4,3.5,99,SE,11 6,13 7,1026.9,0.0,2024-04-27
5:30 am,5.8,2.7,99,SE,11 6,15 8,1026.9,0.0,2024-04-27
5:20 am,5.6,2.4,98,SE,11 6,13 7,1026.8,0.0,2024-04-27
5:00 am,5.7,3.3,98,SE,7 4,11 6,1026.7,0.0,2024-04-27
4:50 am,5.5,3.0,95,SE,7 4,11 6,1026.7,0.0,2024-04-27
4:30 am,6.1,3.7,93,SE,7 4,11 6,1026.5,0.0,2024-04-27
4:20 am,6.3,3.5,92,SE,9 5,13 7,1026.5,0.0,2024-04-27
4:00 am,7.4,4.4,92,SE,11 6,15 8,1026.4,0.0,2024-04-27
3:50 am,7.5,4.9,92,SE,9 5,13 7,1026.3,0.0,2024-04-27
3:30 am,7.6,5.1,92,SE,9 5,11 6,1026.1,0.0,2024-04-27
3:19 am,7.7,4.8,93,SE,11 6,15 8,1026.0,0.0,2024-04-27
3:00 am,7.7,4.9,94,SE,11 6,15 8,1025.9,0.0,2024-04-27
2:49 am,7.7,4.9,94,SE,11 6,13 7,1025.9,0.0,2024-04-27
2:30 am,7.7,5.3,95,SE,9 5,15 8,1026.1,0.0,2024-04-27
2:19 am,7.7,7.1,97,CALM,0 0,0 0,1026.1,0.0,2024-04-27
2:00 am,7.8,5.9,99,SSE,7 4,11 6,1026.4,0.0,2024-04-27
1:48 am,7.8,5.6,99,SSE,9 5,13 7,1026.5,0.0,2024-04-27
1:30 am,7.5,5.2,99,SE,9 5,11 6,1026.5,0.0,2024-04-27
1:18 am,7.4,5.1,99,SE,9 5,13 7,1026.4,0.0,2024-04-27
1:00 am,7.0,3.8,99,SE,13 7,17 9,1026.4,0.0,2024-04-27
12:57 am,6.8,3.6,99,SE,13 7,17 9,1026.4,0.0,2024-04-27
12:30 am,4.7,2.2,99,SSE,7 4,9 5,1026.3,0.0,2024-04-27
12:00 am,6.3,3.6,96,S,9 5,11 6,1026.1,0.0,2024-04-27
