Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,17.8,17.8,77,SW,6 3,11 6,1020.9,0.0,2024-05-06
11:00 pm,17.7,18.1,77,S,4 2,7 4,1021.0,0.0,2024-05-06
10:30 pm,17.7,18.4,76,SSW,2 1,7 4,1021.1,0.0,2024-05-06
10:00 pm,18.3,18.6,73,SSW,4 2,7 4,1021.1,0.0,2024-05-06
9:30 pm,18.3,19.1,74,SW,2 1,6 3,1021.1,0.0,2024-05-06
9:00 pm,17.9,18.9,79,WSW,2 1,4 2,1020.9,0.0,2024-05-06
8:30 pm,17.8,19.2,81,CALM,0 0,2 1,1020.7,0.0,2024-05-06
8:00 pm,18.5,19.5,77,SW,2 1,4 2,1020.6,0.0,2024-05-06
7:30 pm,18.8,19.7,74,SSE,2 1,6 3,1020.4,0.0,2024-05-06
7:00 pm,18.6,19.6,76,SSW,2 1,7 4,1020.4,0.0,2024-05-06
6:30 pm,19.3,20.8,74,CALM,0 0,2 1,1020.2,0.0,2024-05-06
