Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
4:00 pm,25.3,24.4,45,SE,9 5,13 7,1020.5,0.0,2025-05-11
3:30 pm,25.7,25.4,46,SSE,7 4,13 7,1020.4,0.0,2025-05-11
3:00 pm,25.7,24.6,46,SSE,11 6,15 8,1020.3,0.0,2025-05-11
2:30 pm,25.6,24.9,46,E,9 5,17 9,1020.4,0.0,2025-05-11
2:00 pm,25.6,24.9,46,ENE,9 5,15 8,1020.5,0.0,2025-05-11
1:30 pm,24.7,23.9,48,E,9 5,15 8,1020.7,0.0,2025-05-11
1:00 pm,24.3,23.2,50,ENE,11 6,19 10,1021.0,0.0,2025-05-11
12:30 pm,23.8,23.2,52,E,9 5,15 8,1021.4,0.0,2025-05-11
12:00 pm,22.8,21.5,56,ENE,13 7,20 11,1021.8,0.0,2025-05-11
11:30 am,22.6,22.1,57,E,9 5,22 12,1022.4,0.0,2025-05-11
11:00 am,21.8,21.1,62,ENE,11 6,19 10,1022.8,0.0,2025-05-11
10:30 am,21.1,20.6,63,ENE,9 5,19 10,1023.1,0.0,2025-05-11
10:00 am,19.8,19.0,65,E,9 5,17 9,1023.3,0.0,2025-05-11
9:30 am,19.7,18.7,67,ENE,11 6,17 9,1023.5,0.0,2025-05-11
9:00 am,19.0,18.4,70,E,9 5,17 9,1023.5,0.0,2025-05-11
8:30 am,18.3,17.6,72,ENE,9 5,17 9,1023.3,0.0,2025-05-11
8:00 am,17.5,16.7,74,ESE,9 5,17 9,1023.1,0.0,2025-05-11
7:30 am,16.4,16.6,80,E,4 2,11 6,1022.7,0.0,2025-05-11
7:00 am,16.0,15.5,81,E,7 4,11 6,1022.4,0.0,2025-05-11
6:30 am,16.0,15.7,81,E,6 3,11 6,1022.2,0.0,2025-05-11
6:00 am,15.9,16.3,81,E,2 1,9 5,1021.9,0.0,2025-05-11
5:30 am,16.6,16.4,79,E,6 3,13 7,1021.7,0.0,2025-05-11
5:00 am,17.1,17.0,78,ESE,6 3,15 8,1021.6,0.0,2025-05-11
4:30 am,17.4,17.1,77,ESE,7 4,22 12,1021.6,0.0,2025-05-11
4:00 am,17.1,16.8,79,ESE,7 4,11 6,1021.5,0.0,2025-05-11
3:30 am,17.2,17.2,79,ESE,6 3,9 5,1021.5,0.0,2025-05-11
3:00 am,17.7,17.7,77,ESE,6 3,11 6,1021.5,0.0,2025-05-11
2:30 am,17.8,17.8,76,ESE,6 3,11 6,1021.7,0.0,2025-05-11
2:00 am,18.3,18.1,74,E,7 4,13 7,1021.9,0.0,2025-05-11
1:30 am,18.6,18.5,74,SE,7 4,15 8,1022.0,0.0,2025-05-11
1:00 am,18.5,18.4,74,E,7 4,15 8,1021.8,0.0,2025-05-11
12:30 am,18.9,18.4,72,ESE,9 5,15 8,1021.8,0.0,2025-05-11
12:00 am,19.1,18.2,71,SE,11 6,20 11,1021.8,0.0,2025-05-11
