Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,9.7,6.0,99,NNW,19 10,26 14,1006.0,12.2,2023-06-24
5:30 am,9.5,8.1,99,NNW,7 4,9 5,1005.8,12.2,2023-06-24
5:00 am,9.8,9.8,99,CALM,0 0,0 0,1005.6,12.2,2023-06-24
4:30 am,9.8,9.4,99,WSW,2 1,6 3,1005.6,12.2,2023-06-24
4:00 am,10.0,9.6,99,S,2 1,7 4,1005.9,12.2,2023-06-24
3:30 am,10.2,9.5,99,NW,4 2,9 5,1006.4,12.0,2023-06-24
3:00 am,10.3,8.7,99,NNW,9 5,13 7,1006.5,11.8,2023-06-24
2:30 am,10.3,8.7,99,NNW,9 5,15 8,1006.5,11.6,2023-06-24
2:00 am,10.3,9.6,99,N,4 2,11 6,1006.5,11.6,2023-06-24
1:30 am,10.3,9.0,99,NW,7 4,9 5,1006.6,11.4,2023-06-24
1:00 am,10.3,9.0,99,NW,7 4,11 6,1006.5,11.2,2023-06-24
12:30 am,10.4,9.3,98,SSW,6 3,7 4,1006.6,11.2,2023-06-24
12:00 am,10.5,10.2,98,NNE,2 1,9 5,1006.4,11.0,2023-06-24
