Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
4:00 pm,17.2,13.9,60,SSW,17 9,30 16,1018.4,0.4,2024-08-27
3:30 pm,17.6,14.4,61,SSW,17 9,28 15,1018.3,0.4,2024-08-27
3:00 pm,18.0,15.6,60,SW,13 7,24 13,1017.9,0.4,2024-08-27
2:30 pm,18.6,14.7,53,SW,19 10,32 17,1017.7,0.4,2024-08-27
2:00 pm,18.3,14.3,52,SW,19 10,39 21,1017.5,0.4,2024-08-27
1:30 pm,19.0,15.3,57,SW,20 11,35 19,1017.4,0.4,2024-08-27
1:00 pm,19.7,16.6,60,SW,19 10,32 17,1017.4,0.4,2024-08-27
12:30 pm,18.9,15.6,63,SW,20 11,39 21,1017.4,0.4,2024-08-27
12:00 pm,18.5,14.8,64,SW,22 12,33 18,1017.3,0.4,2024-08-27
11:30 am,18.4,15.0,69,SW,22 12,35 19,1017.1,0.4,2024-08-27
11:00 am,18.3,15.3,75,SW,22 12,33 18,1017.0,0.4,2024-08-27
10:30 am,17.4,15.0,88,SW,22 12,37 20,1017.1,0.4,2024-08-27
10:00 am,17.1,14.8,92,SW,22 12,44 24,1016.8,0.4,2024-08-27
9:30 am,17.7,17.3,96,SW,15 8,26 14,1016.5,0.2,2024-08-27
9:00 am,16.7,14.8,94,SW,20 11,37 20,1016.2,3.4,2024-08-27
8:30 am,19.2,17.0,76,W,20 11,35 19,1015.5,0.2,2024-08-27
8:00 am,19.2,17.2,76,WNW,19 10,35 19,1015.1,0.2,2024-08-27
7:30 am,18.9,17.3,78,WNW,17 9,39 21,1014.8,0.2,2024-08-27
7:00 am,18.8,17.1,77,WNW,17 9,35 19,1014.6,0.2,2024-08-27
6:30 am,18.7,17.7,77,WNW,13 7,33 18,1014.5,0.2,2024-08-27
6:00 am,18.6,17.1,76,WNW,15 8,33 18,1014.0,0.2,2024-08-27
5:30 am,18.5,17.0,76,WNW,15 8,32 17,1013.8,0.2,2024-08-27
5:00 am,18.2,16.3,77,NW,17 9,39 21,1013.8,0.2,2024-08-27
4:30 am,18.1,16.5,77,WNW,15 8,28 15,1013.9,0.2,2024-08-27
4:00 am,18.1,16.7,79,WNW,15 8,32 17,1014.2,0.2,2024-08-27
3:30 am,18.2,16.3,77,WNW,17 9,39 21,1014.5,0.2,2024-08-27
3:00 am,18.1,16.8,76,WNW,13 7,30 16,1014.5,0.2,2024-08-27
2:30 am,18.3,16.8,77,WNW,15 8,28 15,1014.6,0.2,2024-08-27
2:00 am,18.5,17.1,78,WNW,15 8,30 16,1014.8,0.2,2024-08-27
1:30 am,18.2,16.9,81,WNW,15 8,33 18,1015.1,0.2,2024-08-27
1:00 am,17.9,17.0,82,NW,13 7,30 16,1015.3,0.2,2024-08-27
12:30 am,17.5,16.9,83,WNW,11 6,28 15,1015.4,0.2,2024-08-27
12:00 am,17.2,15.8,84,NW,15 8,35 19,1015.4,0.2,2024-08-27
