Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,21.5,19.8,61,SSE,15 8,28 15,1012.1,0.2,2024-02-03
11:00 pm,21.6,19.7,63,SSE,17 9,30 16,1012.1,0.2,2024-02-03
10:30 pm,21.6,19.8,64,SSE,17 9,32 17,1011.8,0.2,2024-02-03
10:00 pm,21.6,20.0,66,SSE,17 9,30 16,1011.4,0.2,2024-02-03
9:30 pm,22.0,20.4,65,SSE,17 9,32 17,1010.9,0.2,2024-02-03
9:00 pm,22.4,20.9,64,S,17 9,32 17,1010.6,0.2,2024-02-03
8:30 pm,22.4,21.2,67,S,17 9,32 17,1010.4,0.2,2024-02-03
8:00 pm,22.3,21.9,73,S,15 8,32 17,1010.3,0.2,2024-02-03
7:30 pm,22.2,22.1,76,S,15 8,28 15,1009.9,0.2,2024-02-03
7:00 pm,23.1,23.1,70,S,13 7,20 11,1009.8,0.0,2024-02-03
6:30 pm,22.9,21.5,70,SSW,20 11,32 17,1009.3,0.0,2024-02-03
6:00 pm,24.0,22.3,66,S,22 12,37 20,1009.0,0.0,2024-02-03
5:38 pm,24.2,21.4,65,SSW,28 15,48 26,1008.7,0.0,2024-02-03
5:30 pm,24.5,22.4,63,SSW,24 13,39 21,1008.7,0.0,2024-02-03
5:00 pm,25.6,23.6,60,SSW,24 13,39 21,1008.5,0.0,2024-02-03
4:30 pm,25.8,23.5,61,SSW,26 14,39 21,1008.5,0.0,2024-02-03
4:00 pm,24.7,22.9,66,SSW,24 13,44 24,1008.5,0.0,2024-02-03
3:30 pm,26.2,23.6,60,SSW,28 15,44 24,1008.6,0.0,2024-02-03
3:00 pm,26.7,24.5,58,SSW,26 14,41 22,1008.4,0.0,2024-02-03
2:30 pm,26.1,23.8,60,SSW,26 14,43 23,1008.6,0.0,2024-02-03
2:00 pm,26.8,25.3,57,S,22 12,37 20,1008.7,0.0,2024-02-03
1:30 pm,28.9,28.7,53,S,17 9,30 16,1008.9,0.0,2024-02-03
1:00 pm,29.6,29.7,51,SSW,15 8,28 15,1008.9,0.0,2024-02-03
12:30 pm,30.1,28.7,45,SSW,20 11,28 15,1009.1,0.0,2024-02-03
12:00 pm,32.0,31.0,37,SSW,15 8,26 14,1009.1,0.0,2024-02-03
11:30 am,31.1,29.7,39,SW,17 9,26 14,1009.2,0.0,2024-02-03
11:00 am,31.2,30.3,37,SSW,13 7,20 11,1009.2,0.0,2024-02-03
10:30 am,30.5,29.0,37,SSW,15 8,20 11,1009.6,0.0,2024-02-03
10:00 am,30.1,29.5,36,S,9 5,19 10,1009.3,0.0,2024-02-03
9:30 am,29.7,28.9,38,S,11 6,19 10,1009.7,0.0,2024-02-03
9:00 am,29.0,28.4,38,SSE,9 5,19 10,1009.9,0.0,2024-02-03
8:30 am,27.7,27.1,45,SSE,11 6,20 11,1010.0,0.0,2024-02-03
8:00 am,26.4,26.2,49,SSE,9 5,19 10,1010.3,0.0,2024-02-03
7:30 am,25.5,25.7,51,S,7 4,13 7,1010.2,0.0,2024-02-03
7:00 am,25.1,26.9,55,CALM,0 0,0 0,1010.1,0.0,2024-02-03
6:30 am,23.4,25.4,63,CALM,0 0,0 0,1009.7,0.0,2024-02-03
6:00 am,22.8,24.6,63,CALM,0 0,0 0,1009.4,0.0,2024-02-03
5:30 am,23.1,24.6,59,CALM,0 0,0 0,1009.1,0.0,2024-02-03
5:00 am,23.3,24.9,59,CALM,0 0,6 3,1008.3,0.0,2024-02-03
4:30 am,24.3,25.7,54,CALM,0 0,7 4,1008.5,0.0,2024-02-03
