Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,18.5,21.5,100,CALM,0 0,0 0,1009.1,30.6,2024-02-06
6:43 am,18.4,21.4,100,CALM,0 0,0 0,1009.2,30.4,2024-02-06
6:30 am,18.4,20.2,100,ENE,6 3,7 4,1008.8,30.4,2024-02-06
6:18 am,18.3,19.2,100,ENE,11 6,13 7,1008.3,30.4,2024-02-06
6:00 am,18.2,19.4,100,E,9 5,13 7,1008.3,30.4,2024-02-06
5:30 am,18.5,19.8,100,SW,9 5,11 6,1008.9,30.0,2024-02-06
5:02 am,18.3,19.2,100,SSW,11 6,13 7,1008.5,30.0,2024-02-06
5:00 am,18.3,19.2,100,SSW,11 6,13 7,1008.5,30.0,2024-02-06
4:30 am,18.2,19.8,100,ESE,7 4,9 5,1008.4,29.8,2024-02-06
4:00 am,18.2,20.0,100,ESE,6 3,7 4,1008.8,28.8,2024-02-06
3:30 am,18.2,19.8,100,ESE,7 4,9 5,1008.9,27.4,2024-02-06
3:21 am,18.3,20.1,100,ESE,6 3,7 4,1009.1,27.2,2024-02-06
3:11 am,18.4,20.1,100,ESE,7 4,9 5,1009.3,27.2,2024-02-06
3:00 am,18.3,21.2,100,CALM,0 0,0 0,1009.3,27.0,2024-02-06
2:36 am,18.2,20.3,100,ESE,4 2,9 5,1009.7,26.6,2024-02-06
2:30 am,18.2,20.0,100,ESE,6 3,7 4,1009.7,26.6,2024-02-06
2:12 am,18.3,20.5,100,ESE,4 2,9 5,1009.8,25.2,2024-02-06
2:00 am,18.3,19.9,100,ESE,7 4,7 4,1009.7,24.2,2024-02-06
1:44 am,18.3,20.9,100,ESE,2 1,7 4,1009.9,24.0,2024-02-06
1:30 am,18.3,19.2,100,N,11 6,15 8,1010.0,23.8,2024-02-06
1:21 am,18.4,20.6,100,N,4 2,15 8,1010.6,22.0,2024-02-06
1:00 am,18.5,20.4,100,N,6 3,7 4,1010.3,20.4,2024-02-06
12:30 am,18.6,21.7,100,CALM,0 0,0 0,1010.6,19.8,2024-02-06
12:00 am,18.6,21.3,100,SE,2 1,7 4,1010.5,19.4,2024-02-06
