Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,16.2,13.6,52,SSE,9 5,15 8,1016.2,1.0,2024-02-06
6:30 am,16.1,13.5,52,SSE,9 5,19 10,1015.8,1.0,2024-02-06
6:00 am,16.1,13.8,57,SSE,9 5,17 9,1015.3,1.0,2024-02-06
5:30 am,16.3,13.6,56,S,11 6,20 11,1014.8,1.0,2024-02-06
5:00 am,16.2,14.0,57,SSE,9 5,17 9,1014.6,1.0,2024-02-06
4:30 am,16.3,14.1,58,SSE,9 5,15 8,1014.4,1.0,2024-02-06
4:00 am,16.4,14.4,60,SSE,9 5,19 10,1014.1,1.0,2024-02-06
3:30 am,16.4,14.5,61,SSE,9 5,20 11,1014.0,1.0,2024-02-06
3:00 am,16.5,14.6,61,SSE,9 5,19 10,1014.1,1.0,2024-02-06
2:30 am,16.6,14.7,61,SSE,9 5,17 9,1014.2,1.0,2024-02-06
2:00 am,16.8,14.9,61,SSE,9 5,19 10,1014.3,1.0,2024-02-06
1:30 am,16.9,15.1,62,SSE,9 5,17 9,1014.4,1.0,2024-02-06
1:00 am,17.0,15.3,63,SSE,9 5,13 7,1014.5,1.0,2024-02-06
12:30 am,17.0,14.2,64,SSE,15 8,24 13,1014.3,1.0,2024-02-06
12:00 am,17.3,15.8,65,SSE,9 5,17 9,1014.1,1.0,2024-02-06
