Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:00 am,9.9,8.6,100,NE,7 4,9 5,1025.0,2.6,2024-09-07
4:30 am,9.8,8.5,100,NNE,7 4,11 6,1024.7,2.6,2024-09-07
4:00 am,9.5,8.1,100,NE,7 4,13 7,1024.6,2.6,2024-09-07
3:42 am,9.5,7.7,99,NE,9 5,13 7,1024.5,2.6,2024-09-07
3:32 am,9.5,8.0,97,NNE,7 4,11 6,1024.4,2.6,2024-09-07
3:30 am,9.7,8.2,97,NNE,7 4,11 6,1024.4,2.6,2024-09-07
3:00 am,10.3,8.6,97,NNE,9 5,13 7,1024.5,2.6,2024-09-07
2:30 am,10.3,8.9,96,NNE,7 4,11 6,1024.4,2.6,2024-09-07
2:00 am,10.2,8.8,96,NE,7 4,9 5,1024.5,2.6,2024-09-07
1:30 am,10.2,8.8,97,N,7 4,9 5,1024.3,2.6,2024-09-07
1:00 am,9.7,8.4,97,N,6 3,9 5,1024.1,2.6,2024-09-07
12:30 am,10.4,9.3,96,N,6 3,7 4,1024.1,2.6,2024-09-07
12:00 am,10.5,10.5,96,CALM,0 0,0 0,1023.9,2.6,2024-09-07
