Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,12.9,10.9,76,NNE,9 5,11 6,1023.2,0.0,2024-09-05
11:00 pm,13.1,10.9,77,NNE,11 6,13 7,1023.2,0.0,2024-09-05
10:30 pm,13.0,10.6,75,NNE,11 6,13 7,1023.8,0.0,2024-09-05
10:00 pm,14.2,11.6,72,NNE,13 7,15 8,1023.7,0.0,2024-09-05
9:30 pm,13.6,10.9,73,NE,13 7,15 8,1023.7,0.0,2024-09-05
9:00 pm,13.3,10.6,67,NE,11 6,13 7,1023.6,0.0,2024-09-05
8:30 pm,14.3,12.4,63,NE,7 4,9 5,1023.7,0.0,2024-09-05
8:00 pm,15.5,12.9,60,N,11 6,17 9,1023.3,0.0,2024-09-05
7:30 pm,17.0,13.4,57,NW,17 9,22 12,1023.0,0.0,2024-09-05
7:00 pm,18.0,12.7,53,NNW,26 14,35 19,1022.2,0.0,2024-09-05
6:30 pm,17.7,11.9,53,NNW,28 15,33 18,1021.5,0.0,2024-09-05
6:00 pm,18.5,13.3,48,NNW,24 13,32 17,1021.7,0.0,2024-09-05
5:30 pm,19.3,13.3,45,NNW,28 15,35 19,1021.6,0.0,2024-09-05
5:00 pm,20.1,13.3,43,NNW,32 17,39 21,1021.3,0.0,2024-09-05
4:30 pm,20.7,14.7,41,NNW,28 15,35 19,1021.1,0.0,2024-09-05
4:00 pm,21.2,14.5,41,NW,32 17,39 21,1020.8,0.0,2024-09-05
3:30 pm,21.9,14.6,39,NNW,35 19,43 23,1021.0,0.0,2024-09-05
3:00 pm,22.0,14.5,36,NW,35 19,46 25,1021.2,0.0,2024-09-05
2:30 pm,22.1,15.1,37,NNW,33 18,48 26,1021.3,0.0,2024-09-05
2:00 pm,22.1,15.6,36,NW,30 16,39 21,1021.8,0.0,2024-09-05
1:30 pm,21.8,14.5,34,NW,33 18,48 26,1022.1,0.0,2024-09-05
1:23 pm,21.8,15.0,34,NW,30 16,48 26,1022.2,0.0,2024-09-05
1:00 pm,20.6,12.9,37,NW,35 19,48 26,1022.4,0.0,2024-09-05
12:30 pm,21.4,14.3,38,NW,33 18,43 23,1022.9,0.0,2024-09-05
12:00 pm,20.5,13.2,37,NW,33 18,43 23,1023.1,0.0,2024-09-05
11:30 am,20.1,13.3,43,NNW,32 17,39 21,1024.0,0.0,2024-09-05
11:00 am,18.8,11.9,44,NNW,32 17,43 23,1024.3,0.0,2024-09-05
10:30 am,17.8,11.7,48,NNW,28 15,39 21,1023.9,0.0,2024-09-05
10:00 am,16.7,10.0,48,N,30 16,39 21,1024.1,0.0,2024-09-05
9:30 am,15.4,9.1,52,N,28 15,37 20,1024.5,0.0,2024-09-05
9:00 am,15.1,9.2,54,NNW,26 14,32 17,1024.4,0.0,2024-09-05
8:30 am,13.9,8.8,59,N,22 12,28 15,1024.3,0.0,2024-09-05
8:00 am,12.4,6.9,64,N,24 13,33 18,1023.9,0.0,2024-09-05
7:30 am,10.8,7.0,70,NNE,15 8,20 11,1024.3,0.0,2024-09-05
7:00 am,9.7,5.7,72,NNE,15 8,20 11,1024.1,0.0,2024-09-05
6:30 am,9.8,5.1,73,N,19 10,28 15,1023.7,0.0,2024-09-05
6:00 am,9.5,5.5,74,N,15 8,22 12,1023.4,0.0,2024-09-05
5:30 am,9.6,6.0,73,N,13 7,17 9,1023.1,0.0,2024-09-05
5:00 am,9.5,5.8,72,N,13 7,26 14,1023.1,0.0,2024-09-05
4:30 am,8.9,6.3,73,N,7 4,11 6,1023.0,0.0,2024-09-05
4:00 am,7.7,6.3,75,CALM,0 0,6 3,1022.8,0.0,2024-09-05
3:30 am,5.0,2.7,85,S,4 2,7 4,1022.8,0.0,2024-09-05
3:00 am,4.9,3.4,86,CALM,0 0,0 0,1022.8,0.0,2024-09-05
2:30 am,4.2,2.2,72,CALM,0 0,6 3,1023.3,0.0,2024-09-05
2:00 am,3.3,-0.3,84,SE,9 5,11 6,1023.3,0.0,2024-09-05
1:30 am,5.7,3.9,72,CALM,0 0,0 0,1023.1,0.0,2024-09-05
1:00 am,5.3,2.2,75,N,7 4,9 5,1023.4,0.0,2024-09-05
12:30 am,7.8,5.7,66,N,2 1,6 3,1023.6,0.0,2024-09-05
12:00 am,8.8,5.5,63,NNW,9 5,11 6,1023.3,0.0,2024-09-05
