Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,15.7,16.1,74,CALM,0 0,0 0,1020.0,0.0,2025-02-25
5:30 am,15.7,16.2,76,CALM,0 0,6 3,1019.9,0.0,2025-02-25
5:00 am,16.1,16.6,75,CALM,0 0,0 0,1019.9,0.0,2025-02-25
4:30 am,16.1,16.6,75,CALM,0 0,4 2,1020.0,0.0,2025-02-25
4:00 am,16.7,17.3,73,CALM,0 0,0 0,1020.1,0.0,2025-02-25
3:30 am,17.0,16.8,71,NNW,4 2,7 4,1020.3,0.0,2025-02-25
3:00 am,17.6,17.0,68,N,6 3,7 4,1020.4,0.0,2025-02-25
2:30 am,19.0,18.1,61,NE,7 4,17 9,1020.5,0.0,2025-02-25
2:00 am,19.0,18.6,66,E,6 3,20 11,1020.7,0.0,2025-02-25
1:30 am,17.8,17.4,71,ESE,6 3,7 4,1021.1,0.0,2025-02-25
1:00 am,17.5,18.0,68,CALM,0 0,0 0,1021.4,0.0,2025-02-25
12:30 am,18.8,18.1,65,E,7 4,11 6,1021.5,0.0,2025-02-25
12:00 am,19.2,18.1,63,ESE,9 5,15 8,1021.7,0.0,2025-02-25
