Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,13.4,12.8,93,NE,7 4,9 5,1018.0,0.0,2024-10-07
5:30 am,13.5,12.8,91,NE,7 4,11 6,1017.7,0.0,2024-10-07
5:00 am,13.6,13.0,91,NNE,7 4,11 6,1017.4,0.0,2024-10-07
4:30 am,13.7,12.7,92,N,9 5,11 6,1017.6,0.0,2024-10-07
4:00 am,14.2,13.9,90,N,6 3,7 4,1017.8,0.0,2024-10-07
3:30 am,14.4,14.1,90,NNE,6 3,7 4,1017.8,0.0,2024-10-07
3:00 am,14.0,13.5,92,N,7 4,9 5,1018.2,0.0,2024-10-07
2:30 am,13.1,13.9,97,CALM,0 0,0 0,1018.4,0.0,2024-10-07
2:00 am,12.4,12.7,98,NE,2 1,6 3,1018.4,0.0,2024-10-07
1:30 am,12.3,12.9,97,CALM,0 0,0 0,1018.3,0.0,2024-10-07
1:00 am,12.7,13.4,97,CALM,0 0,0 0,1018.4,0.0,2024-10-07
12:30 am,13.1,13.8,94,CALM,0 0,0 0,1018.3,0.0,2024-10-07
12:00 am,13.5,14.3,94,CALM,0 0,0 0,1018.2,0.0,2024-10-07
