Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 am,11.4,5.5,77,NW,28 15,50 27,997.3,1.6,2024-10-07
6:10 am,12.2,6.2,70,NW,28 15,54 29,996.9,0.8,2024-10-07
6:00 am,11.9,7.0,71,NW,22 12,32 17,996.5,0.8,2024-10-07
5:30 am,12.7,5.2,66,WNW,35 19,54 29,996.2,0.8,2024-10-07
5:00 am,13.0,6.1,64,WNW,32 17,50 27,996.4,0.8,2024-10-07
4:30 am,13.0,5.5,64,WNW,35 19,59 32,996.1,0.8,2024-10-07
4:04 am,12.5,5.6,71,NW,33 18,52 28,996.4,0.8,2024-10-07
4:00 am,12.3,6.0,72,NW,30 16,46 25,996.5,0.8,2024-10-07
3:40 am,11.7,5.5,78,NW,30 16,48 26,996.8,0.8,2024-10-07
3:30 am,12.0,5.4,75,NW,32 17,46 25,997.0,0.6,2024-10-07
3:00 am,12.8,6.8,68,WNW,28 15,44 24,996.7,0.2,2024-10-07
2:45 am,13.3,6.7,62,WNW,30 16,52 28,996.5,0.2,2024-10-07
2:30 am,13.1,7.1,60,WNW,26 14,43 23,996.2,0.2,2024-10-07
2:00 am,13.2,6.1,59,NW,32 17,50 27,996.6,0.2,2024-10-07
1:30 am,13.1,6.6,57,NW,28 15,46 25,997.4,0.2,2024-10-07
1:00 am,13.0,6.5,57,NNW,28 15,48 26,997.7,0.2,2024-10-07
12:30 am,12.1,6.2,57,NNW,24 13,35 19,998.8,0.2,2024-10-07
12:00 am,12.1,6.5,55,NNW,22 12,33 18,999.3,0.2,2024-10-07
