Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
4:00 pm,20.4,17.8,54,NNE,15 8,26 14,1014.7,0.0,2025-05-29
3:30 pm,21.1,18.8,50,NNE,13 7,32 17,1015.1,0.0,2025-05-29
3:00 pm,22.5,19.9,43,NNE,13 7,20 11,1014.4,0.0,2025-05-29
2:30 pm,22.7,19.8,39,NNE,13 7,24 13,1014.9,0.0,2025-05-29
2:00 pm,22.8,19.2,40,NE,17 9,26 14,1014.8,0.0,2025-05-29
1:30 pm,22.8,20.1,41,NE,13 7,26 14,1014.9,0.0,2025-05-29
1:00 pm,20.6,18.0,48,NE,13 7,22 12,1015.5,0.0,2025-05-29
12:30 pm,19.9,16.3,47,NE,17 9,28 15,1015.9,0.0,2025-05-29
12:00 pm,18.7,16.1,54,NE,13 7,19 10,1016.6,0.0,2025-05-29
11:30 am,18.2,15.3,52,NE,13 7,20 11,1016.9,0.0,2025-05-29
11:00 am,16.7,15.2,61,NE,7 4,17 9,1017.1,0.0,2025-05-29
10:30 am,15.3,12.9,70,NNE,13 7,19 10,1018.2,0.0,2025-05-29
10:00 am,16.0,13.1,59,NE,13 7,24 13,1018.0,0.0,2025-05-29
9:30 am,15.2,12.7,63,NE,11 6,17 9,1018.5,0.0,2025-05-29
9:00 am,15.3,12.5,58,NE,11 6,20 11,1018.6,1.2,2025-05-29
8:30 am,15.1,12.4,59,NE,11 6,22 12,1018.5,0.8,2025-05-29
8:00 am,16.7,13.5,47,NE,11 6,17 9,1018.8,0.2,2025-05-29
7:30 am,15.3,13.5,58,NE,6 3,11 6,1018.6,0.2,2025-05-29
7:00 am,15.0,13.0,59,ENE,7 4,15 8,1017.6,0.2,2025-05-29
6:30 am,14.9,13.2,62,NE,6 3,9 5,1017.5,0.2,2025-05-29
6:00 am,15.1,14.3,64,NE,2 1,7 4,1018.0,0.2,2025-05-29
5:30 am,15.9,14.5,56,NE,4 2,9 5,1018.0,0.2,2025-05-29
5:00 am,16.7,13.3,49,NE,13 7,20 11,1017.9,0.2,2025-05-29
4:30 am,16.3,12.2,51,NE,17 9,30 16,1017.9,0.2,2025-05-29
4:00 am,15.8,12.3,56,NE,15 8,26 14,1017.8,0.2,2025-05-29
3:30 am,18.1,14.0,40,NE,15 8,24 13,1017.6,0.0,2025-05-29
3:00 am,19.1,13.4,34,NE,22 12,37 20,1017.7,0.0,2025-05-29
2:30 am,18.9,14.6,35,NE,15 8,20 11,1018.1,0.0,2025-05-29
2:00 am,18.5,14.6,36,ENE,13 7,22 12,1018.1,0.0,2025-05-29
1:30 am,18.5,14.2,36,NE,15 8,26 14,1018.4,0.0,2025-05-29
1:00 am,18.1,14.5,37,NE,11 6,20 11,1018.4,0.0,2025-05-29
12:30 am,18.1,14.2,37,NE,13 7,20 11,1018.4,0.0,2025-05-29
12:00 am,17.7,14.1,38,NE,11 6,17 9,1018.4,0.0,2025-05-29
