Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,15.0,13.6,90,NNW,13 7,–,1011.2,3.6,2025-05-26
11:00 pm,15.2,13.4,89,N,15 8,–,1011.8,3.6,2025-05-26
10:30 pm,14.9,14.0,92,N,11 6,–,1012.3,3.6,2025-05-26
10:00 pm,14.7,13.4,93,NNE,13 7,–,1012.4,3.6,2025-05-26
9:30 pm,14.9,12.8,92,NNE,17 9,–,1013.3,3.0,2025-05-26
9:00 pm,14.6,13.0,95,NE,15 8,–,1013.0,3.0,2025-05-26
8:30 pm,14.6,13.3,95,NE,13 7,–,1013.5,2.8,2025-05-26
8:00 pm,14.4,14.1,94,NNW,7 4,–,1014.2,2.6,2025-05-26
7:30 pm,14.8,13.3,90,WSW,13 7,–,1015.2,1.6,2025-05-26
7:00 pm,15.2,13.7,88,WSW,13 7,–,1014.4,1.2,2025-05-26
6:30 pm,15.4,14.9,84,NNE,7 4,–,1013.2,1.0,2025-05-26
6:00 pm,15.4,13.6,87,N,15 8,–,1012.9,1.0,2025-05-26
5:30 pm,15.6,14.6,86,N,11 6,–,1012.9,0.8,2025-05-26
5:00 pm,15.4,14.2,85,N,11 6,–,1013.6,0.6,2025-05-26
4:30 pm,15.8,14.8,79,WNW,9 5,–,1014.8,0.4,2025-05-26
4:00 pm,16.7,15.4,70,NNW,9 5,–,1014.9,0.0,2025-05-26
3:30 pm,17.2,15.7,65,N,9 5,–,1014.8,0.0,2025-05-26
3:00 pm,17.6,16.4,59,N,6 3,–,1014.7,0.0,2025-05-26
2:30 pm,17.6,16.3,61,NNE,7 4,–,1014.5,0.0,2025-05-26
2:00 pm,17.7,15.4,57,NNE,11 6,–,1014.9,0.0,2025-05-26
1:30 pm,17.8,14.9,53,N,13 7,–,1015.4,0.0,2025-05-26
1:00 pm,18.1,14.6,54,NNE,17 9,–,1015.5,0.0,2025-05-26
12:30 pm,18.3,15.6,49,NE,11 6,–,1015.8,0.0,2025-05-26
12:00 pm,19.0,16.5,50,NE,11 6,–,1016.4,0.0,2025-05-26
11:30 am,18.5,16.5,53,ENE,9 5,–,1017.0,0.0,2025-05-26
11:00 am,17.5,15.3,53,NNE,9 5,–,1017.7,0.0,2025-05-26
10:30 am,16.8,15.2,57,ESE,6 3,–,1018.7,0.0,2025-05-26
10:00 am,15.3,14.4,60,NNE,2 1,–,1019.3,0.0,2025-05-26
9:30 am,14.1,13.0,62,NNE,2 1,–,1019.2,0.0,2025-05-26
9:00 am,12.9,11.2,69,NW,6 3,–,1019.3,0.0,2025-05-26
8:30 am,12.4,9.6,70,WNW,11 6,–,1020.2,0.0,2025-05-26
8:00 am,12.0,8.5,72,W,15 8,–,1020.1,0.0,2025-05-26
7:30 am,11.6,9.3,75,W,9 5,–,1019.9,0.0,2025-05-26
7:00 am,11.6,8.0,80,WNW,17 9,–,1019.7,0.0,2025-05-26
6:30 am,11.3,8.7,79,WNW,11 6,–,1019.2,0.0,2025-05-26
