Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,16.3,16.5,87,W,6 3,–,1030.4,0.0,2023-05-12
11:00 pm,16.3,16.9,88,WSW,4 2,–,1030.5,0.0,2023-05-12
10:30 pm,16.6,16.8,88,SSW,7 4,–,1030.4,0.0,2023-05-12
10:00 pm,16.5,17.6,88,SSW,2 1,–,1030.5,0.0,2023-05-12
9:30 pm,16.7,17.3,85,NNE,4 2,–,1030.3,0.0,2023-05-12
9:00 pm,17.1,17.8,84,ENE,4 2,–,1030.1,0.0,2023-05-12
8:30 pm,17.1,17.7,83,NE,4 2,–,1030.0,0.0,2023-05-12
8:00 pm,17.1,18.1,84,E,2 1,–,1029.9,0.0,2023-05-12
7:30 pm,17.4,18.5,84,ESE,2 1,–,1029.8,0.0,2023-05-12
7:00 pm,17.4,18.5,84,NE,2 1,–,1029.5,0.0,2023-05-12
6:30 pm,17.5,17.8,82,ENE,6 3,–,1029.1,0.0,2023-05-12
6:00 pm,17.7,18.0,81,E,6 3,–,1028.8,0.0,2023-05-12
5:30 pm,18.0,18.3,80,ESE,6 3,–,1028.4,0.0,2023-05-12
5:00 pm,18.3,18.6,79,ENE,6 3,–,1028.1,0.0,2023-05-12
4:30 pm,18.7,19.0,79,NE,7 4,–,1027.8,0.0,2023-05-12
4:00 pm,19.4,18.8,74,ENE,11 6,–,1027.6,0.0,2023-05-12
3:30 pm,21.1,20.6,68,ENE,11 6,–,1027.5,0.0,2023-05-12
3:00 pm,20.6,19.3,69,E,15 8,–,1027.3,0.0,2023-05-12
2:30 pm,20.2,19.0,72,E,15 8,–,1027.4,0.0,2023-05-12
2:00 pm,20.3,18.7,72,E,17 9,–,1027.5,0.0,2023-05-12
1:30 pm,20.4,18.9,67,ENE,15 8,–,1027.7,0.0,2023-05-12
1:00 pm,21.3,20.3,61,E,11 6,–,1027.8,0.0,2023-05-12
12:30 pm,21.6,22.5,62,NW,2 1,–,1028.1,0.0,2023-05-12
12:00 pm,20.2,19.7,67,W,9 5,–,1028.6,0.0,2023-05-12
11:30 am,18.9,17.9,71,W,11 6,–,1029.1,0.0,2023-05-12
11:00 am,18.2,16.9,75,W,13 7,–,1029.7,0.0,2023-05-12
10:30 am,17.1,15.6,77,W,13 7,–,1029.9,0.0,2023-05-12
10:00 am,16.2,14.1,78,W,15 8,–,1030.1,0.0,2023-05-12
9:30 am,14.9,12.4,84,W,17 9,–,1030.2,0.0,2023-05-12
9:00 am,13.9,11.3,88,WNW,17 9,–,1030.2,1.6,2023-05-12
8:30 am,12.8,9.9,97,W,19 10,–,1030.1,1.6,2023-05-12
8:00 am,11.9,9.2,98,W,17 9,–,1029.9,1.6,2023-05-12
7:30 am,11.3,8.4,98,W,17 9,–,1029.7,1.6,2023-05-12
7:00 am,11.2,9.0,98,W,13 7,–,1029.4,1.6,2023-05-12
6:30 am,11.3,9.2,98,W,13 7,–,1029.2,1.6,2023-05-12
