Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,11.5,10.9,75,CALM,0 0,0 0,1030.2,0.0,2023-05-12
11:00 pm,12.4,11.4,72,N,2 1,6 3,1030.5,0.0,2023-05-12
10:30 pm,13.7,11.8,67,E,7 4,13 7,1030.7,0.0,2023-05-12
10:00 pm,14.0,11.9,69,ESE,9 5,17 9,1030.8,0.0,2023-05-12
9:30 pm,13.9,12.2,70,SE,7 4,17 9,1030.8,0.0,2023-05-12
9:00 pm,13.9,12.2,70,ESE,7 4,15 8,1031.0,0.0,2023-05-12
8:30 pm,14.3,12.0,70,ESE,11 6,17 9,1030.8,0.0,2023-05-12
8:00 pm,13.9,12.3,72,ESE,7 4,15 8,1030.8,0.0,2023-05-12
7:30 pm,13.9,12.0,73,SE,9 5,15 8,1030.6,0.0,2023-05-12
7:00 pm,13.5,12.1,73,SSE,6 3,9 5,1030.3,0.0,2023-05-12
6:30 pm,13.7,12.2,73,S,7 4,11 6,1030.1,0.0,2023-05-12
6:00 pm,14.0,12.5,72,SSE,7 4,13 7,1029.6,0.0,2023-05-12
