Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,22.2,24.3,82,SW,6 3,11 6,1006.5,0.0,2025-03-11
11:00 pm,22.3,24.0,77,SW,6 3,9 5,1006.8,0.0,2025-03-11
10:30 pm,22.9,24.1,71,SW,7 4,11 6,1006.9,0.0,2025-03-11
10:00 pm,22.9,24.0,70,SSW,7 4,15 8,1007.1,0.0,2025-03-11
9:30 pm,22.8,24.1,72,SSW,7 4,13 7,1007.3,0.0,2025-03-11
9:00 pm,23.2,24.2,71,SW,9 5,15 8,1007.2,0.0,2025-03-11
8:30 pm,23.3,24.2,70,SSW,9 5,15 8,1007.1,0.0,2025-03-11
8:00 pm,23.5,24.0,69,SW,11 6,17 9,1006.8,0.0,2025-03-11
7:30 pm,23.8,23.8,67,SW,13 7,20 11,1006.3,0.0,2025-03-11
7:00 pm,24.2,23.9,65,SSW,15 8,20 11,1006.1,0.0,2025-03-11
6:30 pm,24.4,24.9,65,SSW,11 6,22 12,1006.2,0.0,2025-03-11
6:00 pm,25.2,25.0,63,SSW,15 8,30 16,1006.1,0.0,2025-03-11
5:30 pm,26.5,24.6,51,SW,20 11,32 17,1006.1,0.0,2025-03-11
5:00 pm,28.6,26.5,43,SSW,19 10,32 17,1006.2,0.0,2025-03-11
4:30 pm,29.3,27.7,42,SW,17 9,24 13,1006.2,0.0,2025-03-11
