Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,18.1,14.7,87,ESE,28 15,–,1019.2,3.8,2025-05-22
5:30 am,18.4,13.9,88,ESE,35 19,–,1019.2,3.8,2025-05-22
5:00 am,18.1,15.4,91,ESE,26 14,–,1019.1,3.6,2025-05-22
4:30 am,17.8,15.5,93,SE,24 13,–,1019.6,3.6,2025-05-22
4:00 am,17.7,15.8,93,SE,22 12,–,1019.9,2.8,2025-05-22
3:30 am,17.9,15.2,92,SE,26 14,–,1020.2,2.6,2025-05-22
3:00 am,17.9,15.4,89,ESE,24 13,–,1020.4,2.6,2025-05-22
2:30 am,17.9,18.4,92,SSE,9 5,–,1020.6,2.2,2025-05-22
2:00 am,17.2,17.2,94,SE,11 6,–,1021.0,2.2,2025-05-22
1:30 am,17.0,16.1,93,SSE,15 8,–,1021.3,2.2,2025-05-22
1:00 am,17.1,17.6,91,SE,7 4,–,1021.8,2.2,2025-05-22
12:30 am,17.3,15.6,93,ESE,20 11,–,1022.2,1.8,2025-05-22
12:00 am,17.4,17.7,92,SE,9 5,–,1022.5,1.2,2025-05-22
