Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,20.9,19.9,77,E,17 9,–,1023.1,0.0,2023-12-31
11:00 pm,20.6,19.6,78,E,17 9,–,1023.3,0.0,2023-12-31
10:30 pm,20.5,18.9,75,ESE,19 10,–,1023.3,0.0,2023-12-31
10:00 pm,20.5,20.1,76,ESE,13 7,–,1023.4,0.0,2023-12-31
9:30 pm,20.8,21.6,73,NNW,6 3,–,1023.1,0.0,2023-12-31
9:00 pm,21.1,20.3,68,E,13 7,–,1023.0,0.0,2023-12-31
8:30 pm,20.9,19.3,69,E,17 9,–,1022.9,0.0,2023-12-31
8:00 pm,20.8,19.2,70,E,17 9,–,1022.9,0.0,2023-12-31
7:30 pm,21.1,19.1,70,E,20 11,–,1022.6,0.0,2023-12-31
7:00 pm,21.0,19.7,68,ESE,15 8,–,1022.1,0.0,2023-12-31
6:30 pm,21.0,19.4,69,ESE,17 9,–,1021.8,0.0,2023-12-31
6:00 pm,21.1,20.0,69,ESE,15 8,–,1021.4,0.0,2023-12-31
5:30 pm,21.1,20.3,69,ESE,13 7,–,1021.2,0.0,2023-12-31
5:00 pm,21.0,19.8,69,ESE,15 8,–,1021.1,0.0,2023-12-31
4:30 pm,21.2,20.2,71,ESE,15 8,–,1021.1,0.0,2023-12-31
4:00 pm,21.0,20.6,70,SE,11 6,–,1021.3,0.0,2023-12-31
3:30 pm,20.9,20.1,69,ESE,13 7,–,1021.5,0.0,2023-12-31
3:00 pm,20.8,19.2,70,ESE,17 9,–,1021.4,0.0,2023-12-31
2:30 pm,21.0,20.1,72,E,15 8,–,1021.2,0.0,2023-12-31
2:00 pm,20.8,19.1,73,ESE,19 10,–,1021.3,0.0,2023-12-31
1:30 pm,20.7,19.9,70,SE,13 7,–,1021.3,0.0,2023-12-31
1:00 pm,20.6,19.6,73,ESE,15 8,–,1021.3,0.0,2023-12-31
12:30 pm,20.4,19.1,75,SSE,17 9,–,1021.3,0.0,2023-12-31
12:00 pm,21.0,20.0,67,ESE,13 7,–,1021.3,0.0,2023-12-31
11:30 am,21.3,21.0,69,SSE,11 6,–,1021.4,0.0,2023-12-31
11:00 am,20.6,20.4,69,SE,9 5,–,1021.4,0.0,2023-12-31
10:30 am,20.3,19.5,72,SSE,13 7,–,1021.2,0.0,2023-12-31
10:00 am,20.2,19.4,73,ESE,13 7,–,1021.1,0.0,2023-12-31
9:30 am,19.5,18.9,73,SE,11 6,–,1021.0,0.0,2023-12-31
9:00 am,19.4,18.3,77,SSE,15 8,–,1020.7,9.6,2023-12-31
8:30 am,18.9,18.2,80,SE,13 7,–,1020.6,9.6,2023-12-31
8:00 am,18.6,17.6,82,SE,15 8,–,1020.4,9.6,2023-12-31
7:30 am,18.4,17.3,82,SE,15 8,–,1019.8,9.6,2023-12-31
