Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,12.6,10.1,74,W,11 6,17 9,1016.7,1.6,2023-06-13
11:00 pm,12.5,9.9,72,WSW,11 6,19 10,1016.7,1.6,2023-06-13
10:30 pm,12.8,9.5,73,WSW,15 8,26 14,1016.5,1.6,2023-06-13
10:00 pm,11.9,9.9,81,WSW,9 5,17 9,1016.6,1.6,2023-06-13
9:30 pm,11.7,8.4,79,SW,15 8,30 16,1016.5,1.6,2023-06-13
9:00 pm,11.6,8.9,84,SW,13 7,20 11,1016.5,1.4,2023-06-13
8:30 pm,12.6,10.2,76,WSW,11 6,20 11,1015.9,1.2,2023-06-13
8:00 pm,13.0,9.8,74,W,15 8,26 14,1015.6,1.2,2023-06-13
7:30 pm,12.5,9.8,79,WSW,13 7,24 13,1015.3,1.2,2023-06-13
7:00 pm,13.3,10.1,72,W,15 8,24 13,1014.9,1.0,2023-06-13
6:30 pm,12.4,7.4,75,W,24 13,39 21,1014.7,1.0,2023-06-13
6:00 pm,13.5,9.0,72,W,22 12,37 20,1014.3,1.0,2023-06-13
