Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:00 am,10.1,9.6,87,CALM,0 0,6 3,1027.4,0.0,2024-05-15
4:30 am,11.3,9.8,82,NE,6 3,9 5,1027.3,0.0,2024-05-15
4:00 am,9.6,9.2,92,CALM,0 0,0 0,1027.3,0.0,2024-05-15
3:30 am,9.3,8.8,90,CALM,0 0,0 0,1027.3,0.0,2024-05-15
3:00 am,9.2,8.6,90,CALM,0 0,0 0,1027.3,0.0,2024-05-15
2:30 am,9.9,8.3,87,SE,6 3,7 4,1027.4,0.0,2024-05-15
2:00 am,9.2,8.6,90,CALM,0 0,0 0,1027.5,0.0,2024-05-15
1:30 am,9.9,9.4,86,CALM,0 0,0 0,1027.3,0.0,2024-05-15
1:00 am,10.9,10.6,85,CALM,0 0,0 0,1027.2,0.0,2024-05-15
12:30 am,11.1,9.3,81,SE,7 4,9 5,1027.3,0.0,2024-05-15
12:00 am,11.3,9.8,82,ENE,6 3,7 4,1027.4,0.0,2024-05-15
