Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,9.4,7.1,78,SSW,7 4,17 9,1022.1,0.0,2025-06-15
5:30 am,9.1,7.5,82,SSW,4 2,7 4,1021.8,0.0,2025-06-15
5:00 am,9.2,7.6,82,SW,4 2,7 4,1021.6,0.0,2025-06-15
4:30 am,9.2,7.2,81,SW,6 3,11 6,1021.3,0.0,2025-06-15
4:00 am,9.6,7.5,78,SW,6 3,9 5,1021.1,0.0,2025-06-15
3:30 am,9.8,7.6,78,SW,7 4,17 9,1021.2,0.0,2025-06-15
3:00 am,9.8,7.8,78,SW,6 3,11 6,1021.1,0.0,2025-06-15
2:30 am,9.6,8.0,80,WSW,4 2,7 4,1020.9,0.0,2025-06-15
2:00 am,9.9,8.3,78,SSW,4 2,9 5,1020.9,0.0,2025-06-15
1:30 am,10.0,8.5,81,SW,4 2,11 6,1020.9,0.0,2025-06-15
1:00 am,9.8,8.8,84,WSW,2 1,6 3,1021.0,0.0,2025-06-15
12:30 am,9.8,8.8,84,WSW,2 1,6 3,1021.2,0.0,2025-06-15
12:00 am,10.2,9.2,82,SW,2 1,6 3,1021.5,0.0,2025-06-15
