Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,6.2,4.6,90,E,2 1,7 4,1024.4,0.0,2025-06-12
11:00 pm,6.6,5.4,88,CALM,0 0,6 3,1024.3,0.0,2025-06-12
10:30 pm,7.9,5.5,83,NE,7 4,9 5,1024.0,0.0,2025-06-12
10:00 pm,6.2,5.3,100,CALM,0 0,0 0,1023.8,0.0,2025-06-12
9:30 pm,6.2,5.3,99,CALM,0 0,0 0,1023.7,0.0,2025-06-12
9:00 pm,6.4,5.5,97,CALM,0 0,0 0,1023.5,0.0,2025-06-12
8:30 pm,6.7,5.8,96,CALM,0 0,0 0,1023.3,0.0,2025-06-12
8:00 pm,6.9,5.9,93,CALM,0 0,0 0,1023.0,0.0,2025-06-12
7:30 pm,7.2,6.2,91,CALM,0 0,0 0,1022.7,0.0,2025-06-12
7:00 pm,7.6,6.7,90,CALM,0 0,0 0,1022.3,0.0,2025-06-12
6:30 pm,8.0,7.2,89,CALM,0 0,0 0,1022.1,0.0,2025-06-12
