Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,19.7,21.0,93,WNW,9 5,–,1025.5,0.0,2024-03-09
6:30 am,19.9,22.3,93,NW,4 2,–,1025.1,0.0,2024-03-09
6:00 am,20.1,22.5,92,NNW,4 2,–,1024.8,0.0,2024-03-09
5:30 am,20.4,22.9,92,WNW,4 2,–,1024.8,0.0,2024-03-09
5:00 am,20.6,23.0,89,NW,4 2,–,1024.5,0.0,2024-03-09
4:30 am,20.7,23.0,87,NNW,4 2,–,1024.3,0.0,2024-03-09
4:00 am,20.9,23.3,87,NNW,4 2,–,1024.3,0.0,2024-03-09
3:30 am,20.8,23.5,87,NW,2 1,–,1024.3,0.0,2024-03-09
3:00 am,21.1,23.8,86,NNW,2 1,–,1024.3,0.0,2024-03-09
2:30 am,21.2,23.9,85,NW,2 1,–,1024.4,0.0,2024-03-09
2:00 am,21.5,23.8,83,WNW,4 2,–,1024.5,0.0,2024-03-09
1:30 am,22.2,24.1,80,NW,6 3,–,1024.8,0.0,2024-03-09
1:00 am,22.5,23.4,78,NNE,11 6,–,1024.8,0.0,2024-03-09
12:30 am,22.9,23.4,76,NNE,13 7,–,1024.8,0.0,2024-03-09
12:00 am,23.0,23.2,76,NNE,15 8,–,1024.8,0.0,2024-03-09
