Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 pm,20.8,19.7,76,S,17 9,33 18,1010.6,0.0,2025-02-04
6:30 pm,21.4,20.9,76,SSW,15 8,24 13,1010.9,0.0,2025-02-04
6:00 pm,21.4,19.8,73,SSW,20 11,33 18,1010.4,0.0,2025-02-04
5:30 pm,21.9,20.5,74,SSW,20 11,37 20,1009.4,0.0,2025-02-04
5:00 pm,22.0,19.9,74,SSW,24 13,46 25,1008.9,0.0,2025-02-04
4:30 pm,22.5,21.4,75,SSW,20 11,37 20,1008.5,0.0,2025-02-04
4:00 pm,22.4,21.2,78,SSW,22 12,43 23,1008.1,0.0,2025-02-04
3:30 pm,24.6,23.7,68,SSW,20 11,39 21,1007.6,0.0,2025-02-04
3:00 pm,27.2,25.7,56,SSW,22 12,44 24,1006.7,0.0,2025-02-04
2:51 pm,30.1,28.8,45,SSW,19 10,44 24,1006.4,0.0,2025-02-04
2:30 pm,36.2,34.9,25,S,13 7,20 11,1005.8,0.0,2025-02-04
2:00 pm,37.3,37.1,26,SW,9 5,17 9,1006.1,0.0,2025-02-04
1:30 pm,36.5,34.7,25,NNW,15 8,26 14,1006.1,0.0,2025-02-04
1:00 pm,36.7,36.2,23,NNW,7 4,20 11,1006.3,0.0,2025-02-04
12:30 pm,36.5,36.0,27,NNE,11 6,19 10,1006.6,0.0,2025-02-04
12:00 pm,34.9,33.6,29,N,15 8,22 12,1007.1,0.0,2025-02-04
11:30 am,33.5,31.5,30,N,17 9,24 13,1007.4,0.0,2025-02-04
11:00 am,31.9,30.4,32,N,13 7,17 9,1007.7,0.0,2025-02-04
10:30 am,30.7,29.7,35,N,11 6,15 8,1008.0,0.0,2025-02-04
10:00 am,30.4,29.5,36,N,11 6,19 10,1008.1,0.0,2025-02-04
9:30 am,29.3,29.1,41,NNE,9 5,15 8,1008.2,0.0,2025-02-04
9:00 am,29.0,29.1,39,ENE,6 3,9 5,1008.0,0.0,2025-02-04
8:30 am,27.8,29.2,43,CALM,0 0,0 0,1007.6,0.0,2025-02-04
8:00 am,27.3,27.8,44,NE,4 2,9 5,1007.2,0.0,2025-02-04
7:30 am,26.5,26.7,47,NNE,6 3,11 6,1006.9,0.0,2025-02-04
7:00 am,25.3,25.8,55,N,7 4,9 5,1006.9,0.0,2025-02-04
6:30 am,25.0,25.7,56,NNE,6 3,7 4,1006.4,0.0,2025-02-04
6:00 am,24.6,25.7,61,N,6 3,11 6,1006.7,0.0,2025-02-04
5:30 am,24.4,25.9,61,N,4 2,9 5,1006.9,0.0,2025-02-04
5:00 am,24.6,26.1,61,N,4 2,7 4,1007.1,0.0,2025-02-04
4:30 am,24.7,25.8,61,N,6 3,9 5,1007.2,0.0,2025-02-04
4:00 am,25.6,26.5,58,NNE,7 4,11 6,1007.4,0.0,2025-02-04
3:30 am,25.7,26.6,56,N,7 4,13 7,1007.3,0.0,2025-02-04
3:00 am,25.6,26.1,57,NNE,9 5,13 7,1007.5,0.0,2025-02-04
2:30 am,26.2,26.8,53,NNE,7 4,13 7,1007.6,0.0,2025-02-04
2:00 am,25.1,27.5,61,CALM,0 0,6 3,1007.6,0.0,2025-02-04
1:30 am,25.7,28.0,58,CALM,0 0,0 0,1007.9,0.0,2025-02-04
1:00 am,26.4,26.5,55,NW,11 6,20 11,1009.0,0.0,2025-02-04
12:30 am,24.3,27.1,72,NW,2 1,9 5,1009.1,0.0,2025-02-04
12:00 am,24.4,27.9,74,CALM,0 0,0 0,1008.6,0.0,2025-02-04
