Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
12:30 pm,13.1,10.1,61,NNE,11 6,17 9,1025.8,0.0,2024-06-07
12:00 pm,12.3,9.2,63,NNE,11 6,15 8,1026.3,0.0,2024-06-07
11:30 am,11.1,7.6,68,NNE,13 7,20 11,1026.9,0.0,2024-06-07
11:00 am,10.9,7.7,68,NNE,11 6,17 9,1027.3,0.0,2024-06-07
10:30 am,11.0,7.9,69,NE,11 6,17 9,1027.8,0.0,2024-06-07
10:00 am,10.8,8.1,70,N,9 5,13 7,1028.0,0.0,2024-06-07
9:30 am,10.7,8.0,70,N,9 5,15 8,1028.0,0.0,2024-06-07
9:00 am,10.5,7.8,72,N,9 5,17 9,1028.0,0.0,2024-06-07
8:30 am,10.2,7.5,74,NW,9 5,15 8,1027.9,0.0,2024-06-07
8:00 am,10.0,7.8,77,N,7 4,9 5,1027.9,0.0,2024-06-07
7:30 am,10.1,7.6,78,NNW,9 5,13 7,1027.8,0.0,2024-06-07
7:00 am,10.1,7.6,79,NNW,9 5,13 7,1027.6,0.0,2024-06-07
6:30 am,10.3,7.5,80,NNW,11 6,15 8,1027.6,0.0,2024-06-07
6:00 am,10.5,8.1,78,N,9 5,13 7,1027.4,0.0,2024-06-07
5:30 am,10.6,8.6,75,N,6 3,9 5,1027.4,0.0,2024-06-07
5:00 am,10.4,9.3,78,NNE,2 1,7 4,1027.3,0.0,2024-06-07
4:30 am,10.6,9.0,74,WNW,4 2,7 4,1027.4,0.0,2024-06-07
4:00 am,10.4,8.2,75,WSW,7 4,11 6,1027.6,0.0,2024-06-07
3:30 am,10.5,8.6,76,WSW,6 3,7 4,1027.8,0.0,2024-06-07
3:00 am,10.7,9.9,75,CALM,0 0,0 0,1027.8,0.0,2024-06-07
2:30 am,10.8,8.3,75,WSW,9 5,11 6,1028.0,0.0,2024-06-07
2:00 am,10.9,8.4,75,WSW,9 5,11 6,1028.2,0.0,2024-06-07
1:30 am,10.9,8.4,74,WSW,9 5,11 6,1028.4,0.0,2024-06-07
1:00 am,10.9,8.0,75,WSW,11 6,13 7,1028.4,0.0,2024-06-07
12:30 am,11.0,8.5,74,WSW,9 5,13 7,1028.3,0.0,2024-06-07
12:00 am,11.2,8.7,74,WSW,9 5,11 6,1028.5,0.0,2024-06-07
